6|6,10.79559326171875
48 60 18|48 60 18,13.761520385742188
54 60 18|54 60 18,13.909339904785156
60 60 18|60 60 18,16.17431640625
66 60 18|66 60 18,15.625953674316408
72 60 18|72 60 18,14.858245849609375
78 60 18|78 60 18,14.858245849609375
84 60 18|84 60 18,17.213821411132812
90 60 18|90 60 18,15.926361083984375
96 60 18|96 60 18,15.625953674316408
66 18|66 18,11.320114135742188
6 66 18|6 66 18,10.809898376464844
12 66 18|12 66 18,11.48223876953125
18 66 18|18 66 18,12.063980102539062
24 66 18|24 66 18,12.111663818359375
30 66 18|30 66 18,13.561248779296875
36 66 18|36 66 18,14.190673828125
42 66 18|42 66 18,14.7247314453125
48 66 18|48 66 18,13.442039489746094
54 66 18|54 66 18,14.548301696777344
60 66 18|60 66 18,16.455650329589844
66 66 18|66 66 18,16.48426055908203
72 66 18|72 66 18,15.506744384765627
78 66 18|78 66 18,17.23766326904297
84 66 18|84 66 18,16.684532165527344
90 66 18|90 66 18,16.946792602539062
96 66 18|96 66 18,16.431808471679688
72 18|72 18,11.229515075683594
6 72 18|6 72 18,11.196136474609375
12 72 18|12 72 18,11.963844299316406
18 72 18|18 72 18,12.726783752441406
24 72 18|24 72 18,12.922286987304688
30 72 18|30 72 18,13.608932495117188
36 72 18|36 72 18,13.356208801269531
42 72 18|42 72 18,13.92364501953125
48 72 18|48 72 18,14.481544494628906
54 72 18|54 72 18,16.641616821289062
60 72 18|60 72 18,16.679763793945312
66 72 18|66 72 18,16.01696014404297
72 72 18|72 72 18,16.25537872314453
78 72 18|78 72 18,16.150474548339844
84 72 18|84 72 18,16.698837280273438
90 72 18|90 72 18,16.36028289794922
96 72 18|96 72 18,17.328262329101562
78 18|78 18,11.563301086425781
6 78 18|6 78 18,11.286735534667969
12 78 18|12 78 18,11.796951293945312
18 78 18|18 78 18,13.08441162109375
24 78 18|24 78 18,12.445449829101562
30 78 18|30 78 18,13.427734375
36 78 18|36 78 18,15.115737915039062
42 78 18|42 78 18,13.341903686523438
48 78 18|48 78 18,13.837814331054688
54 78 18|54 78 18,15.716552734375
60 78 18|60 78 18,15.888214111328125
66 78 18|66 78 18,18.58234405517578
72 78 18|72 78 18,17.61913299560547
78 78 18|78 78 18,17.28057861328125
84 78 18|84 78 18,18.186569213867188
90 78 18|90 78 18,18.23902130126953
96 78 18|96 78 18,18.286705017089844
84 18|84 18,10.938644409179688
6 84 18|6 84 18,11.186599731445312
12 84 18|12 84 18,13.103485107421875
18 84 18|18 84 18,13.022422790527344
24 84 18|24 84 18,14.820098876953125
30 84 18|30 84 18,12.555122375488281
36 84 18|36 84 18,13.5040283203125
42 84 18|42 84 18,13.942718505859375
48 84 18|48 84 18,14.133453369140625
54 84 18|54 84 18,15.039443969726562
60 84 18|60 84 18,16.045570373535156
66 84 18|66 84 18,16.264915466308594
72 84 18|72 84 18,16.312599182128906
78 84 18|78 84 18,17.232894897460938
84 84 18|84 84 18,17.232894897460938
90 84 18|90 84 18,18.253326416015625
96 84 18|96 84 18,17.952919006347656
90 18|90 18,11.286735534667969
6 90 18|6 90 18,11.844635009765625
12 90 18|12 90 18,12.24517822265625
18 90 18|18 90 18,13.265609741210938
24 90 18|24 90 18,14.052391052246094
30 90 18|30 90 18,14.400482177734375
36 90 18|36 90 18,14.53399658203125
42 90 18|42 90 18,15.792846679687498
48 90 18|48 90 18,16.13616943359375
54 90 18|54 90 18,15.29693603515625
60 90 18|60 90 18,17.01831817626953
66 90 18|66 90 18,16.48426055908203
72 90 18|72 90 18,16.112327575683594
78 90 18|78 90 18,16.112327575683594
84 90 18|84 90 18,17.51422882080078
90 90 18|90 90 18,19.011497497558594
96 90 18|96 90 18,18.301010131835938
96 18|96 18,10.724067687988281
6 96 18|6 96 18,11.548995971679688
12 96 18|12 96 18,12.264251708984375
18 96 18|18 96 18,12.583732604980469
24 96 18|24 96 18,13.294219970703125
30 96 18|30 96 18,15.006065368652344
36 96 18|36 96 18,14.45770263671875
42 96 18|42 96 18,17.137527465820312
48 96 18|48 96 18,15.859603881835936
54 96 18|54 96 18,16.78466796875
60 96 18|60 96 18,17.647743225097656
66 96 18|66 96 18,17.337799072265625
72 96 18|72 96 18,17.547607421875
78 96 18|78 96 18,18.110275268554688
84 96 18|84 96 18,17.061233520507812
90 96 18|90 96 18,19.559860229492188
96 96 18|96 96 18,19.049644470214844
24|24,10.962486267089844
6 24|6 24,10.938644409179688
6 6 24|6 6 24,12.2833251953125
12 6 24|12 6 24,11.339187622070312
18 6 24|18 6 24,10.895729064941406
24 6 24|24 6 24,11.572837829589844
30 6 24|30 6 24,11.40594482421875
36 6 24|36 6 24,10.838508605957031
42 6 24|42 6 24,10.890960693359375
48 6 24|48 6 24,11.887550354003906
54 6 24|54 6 24,10.857582092285156
60 6 24|60 6 24,13.208389282226562
66 6 24|66 6 24,11.6729736328125
72 6 24|72 6 24,11.019706726074219
78 6 24|78 6 24,10.714530944824219
84 6 24|84 6 24,11.348724365234375
90 6 24|90 6 24,12.20703125
96 6 24|96 6 24,11.830329895019531
12 24|12 24,11.296272277832031
6 12 24|6 12 24,11.129379272460938
12 12 24|12 12 24,11.715888977050781
18 12 24|18 12 24,11.014938354492188
24 12 24|24 12 24,10.752677917480469
30 12 24|30 12 24,11.153221130371094
36 12 24|36 12 24,11.138916015625
42 12 24|42 12 24,11.782646179199219
48 12 24|48 12 24,11.491775512695312
54 12 24|54 12 24,12.307167053222656
60 12 24|60 12 24,12.140274047851562
66 12 24|66 12 24,11.90185546875
72 12 24|72 12 24,13.442039489746094
78 12 24|78 12 24,12.073516845703125
84 12 24|84 12 24,13.31329345703125
90 12 24|90 12 24,12.70294189453125
96 12 24|96 12 24,12.125968933105469
18 24|18 24,11.820793151855469
6 18 24|6 18 24,11.315345764160156
12 18 24|12 18 24,10.733604431152344
18 18 24|18 18 24,14.939308166503906
24 18 24|24 18 24,11.777877807617188
30 18 24|30 18 24,11.487007141113281
36 18 24|36 18 24,11.687278747558594
42 18 24|42 18 24,12.154579162597656
48 18 24|48 18 24,12.116432189941406
54 18 24|54 18 24,12.993812561035156
60 18 24|60 18 24,12.307167053222656
66 18 24|66 18 24,12.722015380859375
72 18 24|72 18 24,12.593269348144531
78 18 24|78 18 24,12.822151184082031
84 18 24|84 18 24,13.341903686523438
90 18 24|90 18 24,12.593269348144531
96 18 24|96 18 24,12.784004211425781
24 24|24 24,10.929107666015625
6 24 24|6 24 24,10.857582092285156
12 24 24|12 24 24,11.324882507324219
18 24 24|18 24 24,11.548995971679688
24 24 24|24 24 24,11.944770812988281
30 24 24|30 24 24,12.059211730957031
36 24 24|36 24 24,12.636184692382812
42 24 24|42 24 24,12.254714965820312
48 24 24|48 24 24,12.564659118652344
54 24 24|54 24 24,13.256072998046875
60 24 24|60 24 24,13.418197631835938
66 24 24|66 24 24,15.940666198730469
72 24 24|72 24 24,13.155937194824219
78 24 24|78 24 24,12.540817260742188
84 24 24|84 24 24,13.1988525390625
90 24 24|90 24 24,15.45429229736328
96 24 24|96 24 24,13.704299926757812
30 24|30 24,10.600090026855469
6 30 24|6 30 24,12.302398681640625
12 30 24|12 30 24,10.79559326171875
18 30 24|18 30 24,11.363029479980469
24 30 24|24 30 24,11.839866638183594
30 30 24|30 30 24,11.663436889648438
36 30 24|36 30 24,12.121200561523438
42 30 24|42 30 24,12.307167053222656
48 30 24|48 30 24,13.070106506347656
54 30 24|54 30 24,12.826919555664062
60 30 24|60 30 24,12.979507446289062
66 30 24|66 30 24,13.346672058105469
72 30 24|72 30 24,13.8092041015625
78 30 24|78 30 24,13.00811767578125
84 30 24|84 30 24,13.451576232910156
90 30 24|90 30 24,15.358924865722656
96 30 24|96 30 24,14.53399658203125
36 24|36 24,10.766983032226562
6 36 24|6 36 24,11.29150390625
12 36 24|12 36 24,11.725425720214844
18 36 24|18 36 24,11.563301086425781
24 36 24|24 36 24,12.230873107910156
30 36 24|30 36 24,11.725425720214844
36 36 24|36 36 24,12.850761413574219
42 36 24|42 36 24,15.301704406738283
48 36 24|48 36 24,13.61846923828125
54 36 24|54 36 24,13.00811767578125
60 36 24|60 36 24,13.699531555175781
66 36 24|66 36 24,14.6484375
72 36 24|72 36 24,13.575553894042969
78 36 24|78 36 24,13.890266418457031
84 36 24|84 36 24,15.430450439453125
90 36 24|90 36 24,15.316009521484373
96 36 24|96 36 24,15.335083007812498
42 24|42 24,10.538101196289062
6 42 24|6 42 24,11.096000671386719
12 42 24|12 42 24,11.463165283203125
18 42 24|18 42 24,12.021064758300781
24 42 24|24 42 24,12.259483337402344
30 42 24|30 42 24,12.960433959960938
36 42 24|36 42 24,13.132095336914062
42 42 24|42 42 24,13.895034790039062
48 42 24|48 42 24,12.960433959960938
54 42 24|54 42 24,12.984275817871094
60 42 24|60 42 24,14.324188232421875
66 42 24|66 42 24,14.286041259765625
72 42 24|72 42 24,15.75946807861328
78 42 24|78 42 24,14.996528625488281
84 42 24|84 42 24,15.74516296386719
90 42 24|90 42 24,15.020370483398438
96 42 24|96 42 24,16.727447509765625
48 24|48 24,11.324882507324219
6 48 24|6 48 24,11.386871337890625
12 48 24|12 48 24,11.448860168457031
18 48 24|18 48 24,12.125968933105469
24 48 24|24 48 24,12.51220703125
30 48 24|30 48 24,12.922286987304688
36 48 24|36 48 24,13.728141784667969
42 48 24|42 48 24,13.427734375
48 48 24|48 48 24,12.917518615722656
54 48 24|54 48 24,15.196800231933594
60 48 24|60 48 24,17.414093017578125
66 48 24|66 48 24,16.350746154785156
72 48 24|72 48 24,15.692710876464842
78 48 24|78 48 24,16.503334045410156
84 48 24|84 48 24,16.584396362304688
90 48 24|90 48 24,16.307830810546875
96 48 24|96 48 24,17.32349395751953
54 24|54 24,10.895729064941406
6 54 24|6 54 24,11.010169982910156
12 54 24|12 54 24,11.777877807617188
18 54 24|18 54 24,12.693405151367188
24 54 24|24 54 24,12.269020080566406
30 54 24|30 54 24,12.559890747070312
36 54 24|36 54 24,13.327598571777344
42 54 24|42 54 24,13.489723205566406
48 54 24|48 54 24,15.335083007812498
54 54 24|54 54 24,13.594627380371094
60 54 24|60 54 24,16.117095947265625
66 54 24|66 54 24,14.710426330566406
72 54 24|72 54 24,16.503334045410156
78 54 24|78 54 24,17.027854919433594
84 54 24|84 54 24,17.790794372558594
90 54 24|90 54 24,16.922950744628906
96 54 24|96 54 24,17.85755157470703
60 24|60 24,10.857582092285156
6 60 24|6 60 24,11.706352233886719
12 60 24|12 60 24,12.025833129882812
18 60 24|18 60 24,12.598037719726562
24 60 24|24 60 24,12.259483337402344
30 60 24|30 60 24,13.117790222167969
36 60 24|36 60 24,14.729499816894531
42 60 24|42 60 24,13.92364501953125
48 60 24|48 60 24,14.057159423828125
54 60 24|54 60 24,15.816688537597656
60 60 24|60 60 24,16.651153564453125
66 60 24|66 60 24,16.884803771972656
72 60 24|72 60 24,17.366409301757812
78 60 24|78 60 24,16.617774963378906
84 60 24|84 60 24,18.01013946533203
90 60 24|90 60 24,18.54419708251953
96 60 24|96 60 24,18.405914306640625
66 24|66 24,10.843276977539062
6 66 24|6 66 24,11.529922485351562
12 66 24|12 66 24,11.563301086425781
18 66 24|18 66 24,12.24517822265625
24 66 24|24 66 24,12.750625610351562
30 66 24|30 66 24,13.12255859375
36 66 24|36 66 24,13.689994812011719
42 66 24|42 66 24,14.629364013671875
48 66 24|48 66 24,14.290809631347656
54 66 24|54 66 24,16.44611358642578
60 66 24|60 66 24,15.29693603515625
66 66 24|66 66 24,16.450881958007812
72 66 24|72 66 24,16.317367553710938
78 66 24|78 66 24,17.547607421875
84 66 24|84 66 24,17.957687377929688
90 66 24|90 66 24,18.9971923828125
96 66 24|96 66 24,18.96381378173828
72 24|72 24,11.796951293945312
6 72 24|6 72 24,11.467933654785156
12 72 24|12 72 24,11.94000244140625
18 72 24|18 72 24,12.378692626953125
24 72 24|24 72 24,13.628005981445312
30 72 24|30 72 24,13.270378112792969
36 72 24|36 72 24,13.723373413085938
42 72 24|42 72 24,14.0380859375
48 72 24|48 72 24,15.215873718261719
54 72 24|54 72 24,16.074180603027344
60 72 24|60 72 24,17.027854919433594
66 72 24|66 72 24,17.027854919433594
72 72 24|72 72 24,16.794204711914062
78 72 24|78 72 24,17.452239990234375
84 72 24|84 72 24,17.97199249267578
90 72 24|90 72 24,19.38343048095703
96 72 24|96 72 24,18.968582153320312
78 24|78 24,11.239051818847656
6 78 24|6 78 24,10.87188720703125
12 78 24|12 78 24,12.035369873046875
18 78 24|18 78 24,13.031959533691406
24 78 24|24 78 24,13.384819030761719
30 78 24|30 78 24,13.728141784667969
36 78 24|36 78 24,14.629364013671875
42 78 24|42 78 24,15.91205596923828
48 78 24|48 78 24,15.420913696289064
54 78 24|54 78 24,15.091896057128906
60 78 24|60 78 24,16.28875732421875
66 78 24|66 78 24,16.965866088867188
72 78 24|72 78 24,18.224716186523438
78 78 24|78 78 24,18.19133758544922
84 78 24|84 78 24,18.8446044921875
90 78 24|90 78 24,18.787384033203125
96 78 24|96 78 24,20.399093627929688
84 24|84 24,11.005401611328125
6 84 24|6 84 24,11.277198791503906
12 84 24|12 84 24,13.136863708496094
18 84 24|18 84 24,12.5885009765625
24 84 24|24 84 24,13.980865478515625
30 84 24|30 84 24,13.675689697265625
36 84 24|36 84 24,14.200210571289062
42 84 24|42 84 24,15.521049499511717
48 84 24|48 84 24,17.08984375
54 84 24|54 84 24,17.194747924804688
60 84 24|60 84 24,16.689300537109375
66 84 24|66 84 24,18.320083618164062
72 84 24|72 84 24,17.681121826171875
78 84 24|78 84 24,19.698143005371094
84 84 24|84 84 24,19.392967224121094
90 84 24|90 84 24,20.084381103515625
96 84 24|96 84 24,21.796226501464844
90 24|90 24,10.857582092285156
6 90 24|6 90 24,11.639595031738281
12 90 24|12 90 24,12.989044189453125
18 90 24|18 90 24,12.450218200683594
24 90 24|24 90 24,13.585090637207031
30 90 24|30 90 24,13.952255249023438
36 90 24|36 90 24,16.20769500732422
42 90 24|42 90 24,14.982223510742188
48 90 24|48 90 24,16.82281494140625
54 90 24|54 90 24,17.981529235839844
60 90 24|60 90 24,18.405914306640625
66 90 24|66 90 24,17.061233520507812
72 90 24|72 90 24,18.6920166015625
78 90 24|78 90 24,18.167495727539062
84 90 24|84 90 24,18.96381378173828
90 90 24|90 90 24,19.583702087402344
96 90 24|96 90 24,19.888877868652344
96 24|96 24,11.439323425292969
6 96 24|6 96 24,11.682510375976562
12 96 24|12 96 24,12.917518615722656
18 96 24|18 96 24,13.256072998046875
24 96 24|24 96 24,14.367103576660156
30 96 24|30 96 24,15.192031860351562
36 96 24|36 96 24,15.22064208984375
42 96 24|42 96 24,18.58234405517578
48 96 24|48 96 24,17.81463623046875
54 96 24|54 96 24,16.160011291503906
60 96 24|60 96 24,17.24720001220703
66 96 24|66 96 24,18.62049102783203
72 96 24|72 96 24,23.53191375732422
78 96 24|78 96 24,19.469261169433594
84 96 24|84 96 24,18.243789672851562
90 96 24|90 96 24,20.384788513183594
96 96 24|96 96 24,18.935203552246094
30|30,11.110305786132812
6 30|6 30,11.281967163085938
6 6 30|6 6 30,12.264251708984375
12 6 30|12 6 30,10.495185852050781
18 6 30|18 6 30,11.472702026367188
24 6 30|24 6 30,10.519027709960938
30 6 30|30 6 30,10.929107666015625
36 6 30|36 6 30,11.386871337890625
42 6 30|42 6 30,20.2178955078125
48 6 30|48 6 30,11.262893676757812
54 6 30|54 6 30,12.097358703613281
60 6 30|60 6 30,11.043548583984375
66 6 30|66 6 30,12.183189392089844
72 6 30|72 6 30,11.29150390625
78 6 30|78 6 30,11.515617370605469
84 6 30|84 6 30,11.534690856933594
90 6 30|90 6 30,11.959075927734375
96 6 30|96 6 30,11.534690856933594
12 30|12 30,11.053085327148438
6 12 30|6 12 30,11.02447509765625
12 12 30|12 12 30,11.0626220703125
18 12 30|18 12 30,10.685920715332031
24 12 30|24 12 30,10.94818115234375
30 12 30|30 12 30,11.8255615234375
36 12 30|36 12 30,11.434555053710938
42 12 30|42 12 30,11.606216430664062
48 12 30|48 12 30,12.221336364746094
54 12 30|54 12 30,11.992454528808594
60 12 30|60 12 30,12.831687927246094
66 12 30|66 12 30,11.897087097167969
72 12 30|72 12 30,13.613700866699219
78 12 30|78 12 30,12.693405151367188
84 12 30|84 12 30,12.288093566894531
90 12 30|90 12 30,12.540817260742188
96 12 30|96 12 30,13.365745544433594
18 30|18 30,10.571479797363281
6 18 30|6 18 30,11.324882507324219
12 18 30|12 18 30,11.529922485351562
18 18 30|18 18 30,11.444091796875
24 18 30|24 18 30,11.8255615234375
30 18 30|30 18 30,11.425018310546875
36 18 30|36 18 30,11.78741455078125
42 18 30|42 18 30,12.259483337402344
48 18 30|48 18 30,12.369155883789062
54 18 30|54 18 30,12.617111206054688
60 18 30|60 18 30,12.540817260742188
66 18 30|66 18 30,12.32147216796875
72 18 30|72 18 30,12.927055358886719
78 18 30|78 18 30,13.370513916015625
84 18 30|84 18 30,12.917518615722656
90 18 30|90 18 30,17.42839813232422
96 18 30|96 18 30,14.15252685546875
24 30|24 30,10.890960693359375
6 24 30|6 24 30,10.776519775390625
12 24 30|12 24 30,11.110305786132812
18 24 30|18 24 30,11.692047119140625
24 24 30|24 24 30,13.360977172851562
30 24 30|30 24 30,12.311935424804688
36 24 30|36 24 30,11.773109436035156
42 24 30|42 24 30,12.311935424804688
48 24 30|48 24 30,12.698173522949219
54 24 30|54 24 30,13.155937194824219
60 24 30|60 24 30,13.484954833984375
66 24 30|66 24 30,14.948844909667969
72 24 30|72 24 30,15.649795532226562
78 24 30|78 24 30,13.604164123535156
84 24 30|84 24 30,14.34326171875
90 24 30|90 24 30,15.425682067871094
96 24 30|96 24 30,14.495849609375
30 30|30 30,11.086463928222656
6 30 30|6 30 30,11.582374572753906
12 30 30|12 30 30,11.229515075683594
18 30 30|18 30 30,12.340545654296875
24 30 30|24 30 30,12.078285217285156
30 30 30|30 30 30,13.079643249511719
36 30 30|36 30 30,12.674331665039062
42 30 30|42 30 30,13.341903686523438
48 30 30|48 30 30,13.413429260253906
54 30 30|54 30 30,13.5040283203125
60 30 30|60 30 30,14.357566833496094
66 30 30|66 30 30,15.006065368652344
72 30 30|72 30 30,14.986991882324219
78 30 30|78 30 30,14.481544494628906
84 30 30|84 30 30,15.740394592285154
90 30 30|90 30 30,16.202926635742188
96 30 30|96 30 30,16.264915466308594
36 30|36 30,11.000633239746094
6 36 30|6 36 30,10.766983032226562
12 36 30|12 36 30,11.6729736328125
18 36 30|18 36 30,11.55853271484375
24 36 30|24 36 30,12.178421020507812
30 36 30|30 36 30,13.275146484375
36 36 30|36 36 30,13.475418090820312
42 36 30|42 36 30,13.356208801269531
48 36 30|48 36 30,14.019012451171875
54 36 30|54 36 30,15.230178833007812
60 36 30|60 36 30,15.921592712402344
66 36 30|66 36 30,15.010833740234375
72 36 30|72 36 30,14.104843139648438
78 36 30|78 36 30,15.72608947753906
84 36 30|84 36 30,16.198158264160156
90 36 30|90 36 30,15.010833740234375
96 36 30|96 36 30,19.054412841796875
42 30|42 30,25.572776794433594
6 42 30|6 42 30,11.115074157714844
12 42 30|12 42 30,12.059211730957031
18 42 30|18 42 30,12.645721435546875
24 42 30|24 42 30,12.717247009277344
30 42 30|30 42 30,12.717247009277344
36 42 30|36 42 30,12.698173522949219
42 42 30|42 42 30,13.880729675292969
48 42 30|48 42 30,15.988349914550781
54 42 30|54 42 30,14.691352844238281
60 42 30|60 42 30,15.077590942382812
66 42 30|66 42 30,15.60688018798828
72 42 30|72 42 30,18.644332885742188
78 42 30|78 42 30,15.916824340820314
84 42 30|84 42 30,18.625259399414062
90 42 30|90 42 30,15.926361083984375
96 42 30|96 42 30,18.11981201171875
48 30|48 30,11.019706726074219
6 48 30|6 48 30,11.248588562011719
12 48 30|12 48 30,12.392997741699219
18 48 30|18 48 30,12.431144714355469
24 48 30|24 48 30,12.907981872558594
30 48 30|30 48 30,12.5885009765625
36 48 30|36 48 30,14.324188232421875
42 48 30|42 48 30,13.852119445800781
48 48 30|48 48 30,14.729499816894531
54 48 30|54 48 30,14.672279357910156
60 48 30|60 48 30,15.1824951171875
66 48 30|66 48 30,16.007423400878906
72 48 30|72 48 30,16.880035400390625
78 48 30|78 48 30,15.797615051269533
84 48 30|84 48 30,18.45836639404297
90 48 30|90 48 30,17.156600952148438
96 48 30|96 48 30,17.58098602294922
54 30|54 30,11.053085327148438
6 54 30|6 54 30,11.992454528808594
12 54 30|12 54 30,11.553764343261719
18 54 30|18 54 30,12.688636779785156
24 54 30|24 54 30,12.645721435546875
30 54 30|30 54 30,13.766288757324219
36 54 30|36 54 30,14.014244079589844
42 54 30|42 54 30,14.700889587402344
48 54 30|48 54 30,14.510154724121094
54 54 30|54 54 30,14.99176025390625
60 54 30|60 54 30,16.28875732421875
66 54 30|66 54 30,16.584396362304688
72 54 30|72 54 30,17.633438110351562
78 54 30|78 54 30,17.97199249267578
84 54 30|84 54 30,18.897056579589844
90 54 30|90 54 30,18.248558044433594
96 54 30|96 54 30,18.491744995117188
60 30|60 30,11.339187622070312
6 60 30|6 60 30,11.434555053710938
12 60 30|12 60 30,12.140274047851562
18 60 30|18 60 30,12.845993041992188
24 60 30|24 60 30,13.327598571777344
30 60 30|30 60 30,13.713836669921875
36 60 30|36 60 30,14.815330505371094
42 60 30|42 60 30,14.634132385253906
48 60 30|48 60 30,16.202926635742188
54 60 30|54 60 30,15.28739929199219
60 60 30|60 60 30,16.813278198242188
66 60 30|66 60 30,18.863677978515625
72 60 30|72 60 30,16.89910888671875
78 60 30|78 60 30,17.800331115722656
84 60 30|84 60 30,18.2342529296875
90 60 30|90 60 30,19.76490020751953
96 60 30|96 60 30,19.7601318359375
66 30|66 30,11.057853698730469
6 66 30|6 66 30,11.644363403320312
12 66 30|12 66 30,11.839866638183594
18 66 30|18 66 30,13.899803161621094
24 66 30|24 66 30,13.403892517089844
30 66 30|30 66 30,14.462471008300781
36 66 30|36 66 30,14.30511474609375
42 66 30|42 66 30,17.194747924804688
48 66 30|48 66 30,17.00878143310547
54 66 30|54 66 30,16.837120056152344
60 66 30|60 66 30,17.728805541992188
66 66 30|66 66 30,19.354820251464844
72 66 30|72 66 30,18.39160919189453
78 66 30|78 66 30,18.873214721679688
84 66 30|84 66 30,18.50128173828125
90 66 30|90 66 30,20.818710327148438
96 66 30|96 66 30,19.478797912597656
72 30|72 30,10.962486267089844
6 72 30|6 72 30,11.501312255859375
12 72 30|12 72 30,12.726783752441406
18 72 30|18 72 30,13.680458068847656
24 72 30|24 72 30,14.100074768066406
30 72 30|30 72 30,13.914108276367188
36 72 30|36 72 30,15.211105346679688
42 72 30|42 72 30,16.112327575683594
48 72 30|48 72 30,15.659332275390627
54 72 30|54 72 30,15.730857849121096
60 72 30|60 72 30,17.614364624023438
66 72 30|66 72 30,16.82281494140625
72 72 30|72 72 30,18.672943115234375
78 72 30|78 72 30,18.930435180664062
84 72 30|84 72 30,20.599365234375
90 72 30|90 72 30,19.38343048095703
96 72 30|96 72 30,19.555091857910156
78 30|78 30,11.515617370605469
6 78 30|6 78 30,11.548995971679688
12 78 30|12 78 30,12.450218200683594
18 78 30|18 78 30,12.979507446289062
24 78 30|24 78 30,16.489028930664062
30 78 30|30 78 30,15.873908996582031
36 78 30|36 78 30,16.51287078857422
42 78 30|42 78 30,16.875267028808594
48 78 30|48 78 30,17.032623291015625
54 78 30|54 78 30,17.89093017578125
60 78 30|60 78 30,17.981529235839844
66 78 30|66 78 30,19.087791442871094
72 78 30|72 78 30,19.440650939941406
78 78 30|78 78 30,19.898414611816406
84 78 30|84 78 30,20.904541015625
90 78 30|90 78 30,20.40863037109375
96 78 30|96 78 30,20.48015594482422
84 30|84 30,11.048316955566406
6 84 30|6 84 30,12.011528015136719
12 84 30|12 84 30,13.027191162109375
18 84 30|18 84 30,14.233589172363281
24 84 30|24 84 30,13.966560363769531
30 84 30|30 84 30,16.431808471679688
36 84 30|36 84 30,17.43316650390625
42 84 30|42 84 30,17.371177673339844
48 84 30|48 84 30,16.775131225585938
54 84 30|54 84 30,16.965866088867188
60 84 30|60 84 30,18.362998962402344
66 84 30|66 84 30,18.682479858398438
72 84 30|72 84 30,19.14501190185547
78 84 30|78 84 30,20.122528076171875
84 84 30|84 84 30,21.44336700439453
90 84 30|90 84 30,21.643638610839844
96 84 30|96 84 30,20.236968994140625
90 30|90 30,11.267662048339844
6 90 30|6 90 30,12.040138244628906
12 90 30|12 90 30,12.559890747070312
18 90 30|18 90 30,14.371871948242188
24 90 30|24 90 30,14.500617980957031
30 90 30|30 90 30,15.535354614257812
36 90 30|36 90 30,16.088485717773438
42 90 30|42 90 30,16.09325408935547
48 90 30|48 90 30,16.94202423095703
54 90 30|54 90 30,18.706321716308594
60 90 30|60 90 30,18.26763153076172
66 90 30|66 90 30,18.262863159179688
72 90 30|72 90 30,19.48833465576172
78 90 30|78 90 30,21.009445190429688
84 90 30|84 90 30,20.847320556640625
90 90 30|90 90 30,20.585060119628906
96 90 30|96 90 30,21.953582763671875
96 30|96 30,11.191368103027344
6 96 30|6 96 30,11.987686157226562
12 96 30|12 96 30,13.1988525390625
18 96 30|18 96 30,13.942718505859375
24 96 30|24 96 30,14.843940734863281
30 96 30|30 96 30,16.431808471679688
36 96 30|36 96 30,17.20905303955078
42 96 30|42 96 30,17.671585083007812
48 96 30|48 96 30,18.11504364013672
54 96 30|54 96 30,17.576217651367188
60 96 30|60 96 30,20.5230712890625
66 96 30|66 96 30,18.782615661621094
72 96 30|72 96 30,20.685195922851562
78 96 30|78 96 30,20.64228057861328
84 96 30|84 96 30,20.661354064941406
90 96 30|90 96 30,20.17498016357422
96 96 30|96 96 30,22.05371856689453
36|36,11.615753173828125
6 36|6 36,10.447502136230469
6 6 36|6 6 36,11.129379272460938
12 6 36|12 6 36,11.072158813476562
18 6 36|18 6 36,11.539459228515625
24 6 36|24 6 36,11.129379272460938
30 6 36|30 6 36,10.952949523925781
36 6 36|36 6 36,10.981559753417969
42 6 36|42 6 36,11.477470397949219
48 6 36|48 6 36,11.706352233886719
54 6 36|54 6 36,12.145042419433594
60 6 36|60 6 36,11.730194091796875
66 6 36|66 6 36,11.610984802246094
72 6 36|72 6 36,12.879371643066406
78 6 36|78 6 36,11.906623840332031
84 6 36|84 6 36,14.820098876953125
90 6 36|90 6 36,11.854171752929688
96 6 36|96 6 36,12.316703796386719
12 36|12 36,10.919570922851562
6 12 36|6 12 36,11.110305786132812
12 12 36|12 12 36,11.343955993652344
18 12 36|18 12 36,11.510848999023438
24 12 36|24 12 36,11.425018310546875
30 12 36|30 12 36,11.935234069824219
36 12 36|36 12 36,11.525154113769531
42 12 36|42 12 36,12.483596801757812
48 12 36|48 12 36,12.021064758300781
54 12 36|54 12 36,12.898445129394531
60 12 36|60 12 36,12.459754943847656
66 12 36|66 12 36,12.307167053222656
72 12 36|72 12 36,12.936592102050781
78 12 36|78 12 36,12.707710266113281
84 12 36|84 12 36,12.197494506835938
90 12 36|90 12 36,12.974739074707031
96 12 36|96 12 36,13.155937194824219
18 36|18 36,11.272430419921875
6 18 36|6 18 36,10.509490966796875
12 18 36|12 18 36,11.792182922363281
18 18 36|18 18 36,12.230873107910156
24 18 36|24 18 36,11.224746704101562
30 18 36|30 18 36,14.100074768066406
36 18 36|36 18 36,12.297630310058594
42 18 36|42 18 36,12.950897216796875
48 18 36|48 18 36,12.731552124023438
54 18 36|54 18 36,11.715888977050781
60 18 36|60 18 36,13.837814331054688
66 18 36|66 18 36,12.936592102050781
72 18 36|72 18 36,13.303756713867188
78 18 36|78 18 36,13.537406921386719
84 18 36|84 18 36,13.985633850097656
90 18 36|90 18 36,15.659332275390627
96 18 36|96 18 36,16.8609619140625
24 36|24 36,11.401176452636719
