6|6,4.115104675292969
48 60 18|48 60 18,44.67010498046875
54 60 18|54 60 18,48.956871032714844
60 60 18|60 60 18,32.24372863769531
66 60 18|66 60 18,56.700706481933594
72 60 18|72 60 18,65.2933120727539
78 60 18|78 60 18,71.1965560913086
84 60 18|84 60 18,83.78028869628906
90 60 18|90 60 18,82.38792419433594
96 60 18|96 60 18,61.702728271484375
66 18|66 18,9.398460388183594
6 66 18|6 66 18,10.838508605957031
12 66 18|12 66 18,14.476776123046875
18 66 18|18 66 18,20.83301544189453
24 66 18|24 66 18,22.497177124023438
30 66 18|30 66 18,24.40929412841797
36 66 18|36 66 18,31.76689147949219
42 66 18|42 66 18,37.72735595703125
48 66 18|48 66 18,28.824806213378906
54 66 18|54 66 18,56.6864013671875
60 66 18|60 66 18,60.515403747558594
66 66 18|66 66 18,91.24755859375
72 66 18|72 66 18,110.41641235351562
78 66 18|78 66 18,80.67607879638672
84 66 18|84 66 18,120.51582336425781
90 66 18|90 66 18,85.50643920898438
96 66 18|96 66 18,70.44792175292969
72 18|72 18,10.275840759277344
6 72 18|6 72 18,13.275146484375
12 72 18|12 72 18,15.206336975097656
18 72 18|18 72 18,17.20905303955078
24 72 18|24 72 18,21.882057189941406
30 72 18|30 72 18,37.03594207763672
36 72 18|36 72 18,32.38677978515625
42 72 18|42 72 18,29.973983764648438
48 72 18|48 72 18,55.27019500732422
54 72 18|54 72 18,62.71362304687501
60 72 18|60 72 18,70.06645202636719
66 72 18|66 72 18,71.23947143554688
72 72 18|72 72 18,52.280426025390625
78 72 18|78 72 18,80.34706115722656
84 72 18|84 72 18,83.68492126464844
90 72 18|90 72 18,132.0028305053711
96 72 18|96 72 18,149.55520629882812
78 18|78 18,10.26153564453125
6 78 18|6 78 18,11.706352233886719
12 78 18|12 78 18,16.150474548339844
18 78 18|18 78 18,20.895004272460938
24 78 18|24 78 18,30.794143676757812
30 78 18|30 78 18,24.76215362548828
36 78 18|36 78 18,48.40850830078125
42 78 18|42 78 18,51.12171173095703
48 78 18|48 78 18,36.12995147705078
54 78 18|54 78 18,63.42411041259765
60 78 18|60 78 18,100.27885437011719
66 78 18|66 78 18,77.58140563964844
72 78 18|72 78 18,81.81095123291016
78 78 18|78 78 18,133.39996337890625
84 78 18|84 78 18,90.20328521728516
90 78 18|90 78 18,85.91175079345703
96 78 18|96 78 18,100.66986083984375
84 18|84 18,8.478164672851562
6 84 18|6 84 18,11.200904846191406
12 84 18|12 84 18,16.050338745117188
18 84 18|18 84 18,22.76897430419922
24 84 18|24 84 18,33.61225128173828
30 84 18|30 84 18,32.334327697753906
36 84 18|36 84 18,51.49364471435547
42 84 18|42 84 18,54.62169647216797
48 84 18|48 84 18,62.58010864257813
54 84 18|54 84 18,71.03443145751953
60 84 18|60 84 18,87.84770965576172
66 84 18|66 84 18,81.21013641357422
72 84 18|72 84 18,88.2720947265625
78 84 18|78 84 18,93.7652587890625
84 84 18|84 84 18,100.66986083984375
90 84 18|90 84 18,171.31805419921875
96 84 18|96 84 18,100.37422180175781
90 18|90 18,9.455680847167969
6 90 18|6 90 18,13.494491577148438
12 90 18|12 90 18,18.167495727539062
18 90 18|18 90 18,25.577545166015625
24 90 18|24 90 18,29.60205078125
30 90 18|30 90 18,42.90580749511719
36 90 18|36 90 18,55.03654479980469
42 90 18|42 90 18,108.32786560058594
48 90 18|48 90 18,107.24067687988281
54 90 18|54 90 18,53.043365478515625
60 90 18|60 90 18,87.35179901123047
66 90 18|66 90 18,74.09095764160156
72 90 18|72 90 18,87.432861328125
78 90 18|78 90 18,95.71552276611328
84 90 18|84 90 18,163.6505126953125
90 90 18|90 90 18,102.10990905761719
96 90 18|96 90 18,181.90860748291016
96 18|96 18,62.95204162597657
6 96 18|6 96 18,14.300346374511719
12 96 18|12 96 18,18.529891967773438
18 96 18|18 96 18,27.38475799560547
24 96 18|24 96 18,30.827522277832035
30 96 18|30 96 18,45.609474182128906
36 96 18|36 96 18,34.21306610107422
42 96 18|42 96 18,64.28241729736328
48 96 18|48 96 18,70.6338882446289
54 96 18|54 96 18,83.95195007324219
60 96 18|60 96 18,85.6637954711914
66 96 18|66 96 18,146.52729034423828
72 96 18|72 96 18,97.53704071044922
78 96 18|78 96 18,182.037353515625
84 96 18|84 96 18,155.64918518066406
90 96 18|90 96 18,114.66026306152344
96 96 18|96 96 18,124.41635131835939
24|24,8.616447448730469
6 24|6 24,797.5244522094727
6 6 24|6 6 24,9.322166442871094
12 6 24|12 6 24,10.952949523925781
18 6 24|18 6 24,10.209083557128906
24 6 24|24 6 24,10.128021240234375
30 6 24|30 6 24,10.271072387695312
36 6 24|36 6 24,10.781288146972656
42 6 24|42 6 24,11.081695556640625
48 6 24|48 6 24,12.192726135253906
54 6 24|54 6 24,11.749267578125
60 6 24|60 6 24,11.630058288574219
66 6 24|66 6 24,13.756752014160156
72 6 24|72 6 24,14.123916625976562
78 6 24|78 6 24,13.103485107421875
84 6 24|84 6 24,14.104843139648438
90 6 24|90 6 24,15.368461608886717
96 6 24|96 6 24,15.096664428710938
12 24|12 24,245.51868438720703
6 12 24|6 12 24,9.822845458984375
12 12 24|12 12 24,9.961128234863281
18 12 24|18 12 24,11.429786682128906
24 12 24|24 12 24,12.55035400390625
30 12 24|30 12 24,14.100074768066406
36 12 24|36 12 24,12.679100036621094
42 12 24|42 12 24,13.566017150878906
48 12 24|48 12 24,16.0980224609375
54 12 24|54 12 24,13.861656188964844
60 12 24|60 12 24,16.2506103515625
66 12 24|66 12 24,15.683174133300781
72 12 24|72 12 24,20.79486846923828
78 12 24|78 12 24,16.617774963378906
84 12 24|84 12 24,21.309852600097656
90 12 24|90 12 24,22.797584533691406
96 12 24|96 12 24,21.71039581298828
18 24|18 24,8.416175842285156
6 18 24|6 18 24,9.875297546386719
12 18 24|12 18 24,12.51220703125
18 18 24|18 18 24,11.882781982421875
24 18 24|24 18 24,14.185905456542969
30 18 24|30 18 24,14.624595642089844
36 18 24|36 18 24,16.922950744628906
42 18 24|42 18 24,17.3187255859375
48 18 24|48 18 24,16.43657684326172
54 18 24|54 18 24,22.721290588378906
60 18 24|60 18 24,23.326873779296875
66 18 24|66 18 24,29.544830322265625
72 18 24|72 18 24,27.952194213867188
78 18 24|78 18 24,304.70848083496094
84 18 24|84 18 24,34.13200378417969
90 18 24|90 18 24,28.028488159179688
96 18 24|96 18 24,36.74030303955078
24 24|24 24,8.58306884765625
6 24 24|6 24 24,9.703636169433594
12 24 24|12 24 24,10.895729064941406
18 24 24|18 24 24,14.081001281738281
24 24 24|24 24 24,17.952919006347656
30 24 24|30 24 24,16.188621520996094
36 24 24|36 24 24,20.055770874023438
42 24 24|42 24 24,19.57416534423828
48 24 24|48 24 24,19.45018768310547
54 24 24|54 24 24,33.29277038574219
60 24 24|60 24 24,25.382041931152344
66 24 24|66 24 24,28.133392333984375
72 24 24|72 24 24,37.19329833984375
78 24 24|78 24 24,40.55976867675781
84 24 24|84 24 24,43.33972930908203
90 24 24|90 24 24,44.078826904296875
96 24 24|96 24 24,84.93900299072266
30 24|30 24,9.007453918457031
6 30 24|6 30 24,10.743141174316406
12 30 24|12 30 24,13.523101806640625
18 30 24|18 30 24,13.775825500488281
24 30 24|24 30 24,22.072792053222656
30 30 24|30 30 24,18.80168914794922
36 30 24|36 30 24,22.945404052734375
42 30 24|42 30 24,28.285980224609375
48 30 24|48 30 24,31.29482269287109
54 30 24|54 30 24,37.33634948730469
60 30 24|60 30 24,26.62181854248047
66 30 24|66 30 24,39.79206085205078
72 30 24|72 30 24,45.82405090332031
78 30 24|78 30 24,48.28929901123047
84 30 24|84 30 24,38.74778747558594
90 30 24|90 30 24,96.54998779296875
96 30 24|96 30 24,55.79948425292969
36 24|36 24,9.012222290039062
6 36 24|6 36 24,11.172294616699219
12 36 24|12 36 24,13.217926025390625
18 36 24|18 36 24,15.673637390136717
24 36 24|24 36 24,18.20087432861328
30 36 24|30 36 24,24.356842041015625
36 36 24|36 36 24,27.899742126464844
42 36 24|42 36 24,31.65721893310547
48 36 24|48 36 24,37.865638732910156
54 36 24|54 36 24,42.41943359375
60 36 24|60 36 24,43.87378692626953
66 36 24|66 36 24,157.32288360595703
72 36 24|72 36 24,51.57470703125
78 36 24|78 36 24,55.81378936767578
84 36 24|84 36 24,57.38258361816406
90 36 24|90 36 24,41.34178161621094
96 36 24|96 36 24,65.01197814941406
42 24|42 24,8.88824462890625
6 42 24|6 42 24,12.173652648925781
12 42 24|12 42 24,15.325546264648438
18 42 24|18 42 24,16.67022705078125
24 42 24|24 42 24,19.245147705078125
30 42 24|30 42 24,28.848648071289062
36 42 24|36 42 24,32.33909606933594
42 42 24|42 42 24,24.657249450683594
48 42 24|48 42 24,42.91534423828125
54 42 24|54 42 24,46.57268524169922
60 42 24|60 42 24,49.834251403808594
66 42 24|66 42 24,101.2563705444336
72 42 24|72 42 24,58.98475646972656
78 42 24|78 42 24,112.52403259277344
84 42 24|84 42 24,119.40479278564453
90 42 24|90 42 24,71.89273834228516
96 42 24|96 42 24,78.10115814208984
48 24|48 24,9.870529174804688
6 48 24|6 48 24,12.674331665039062
12 48 24|12 48 24,16.279220581054688
18 48 24|18 48 24,18.38207244873047
24 48 24|24 48 24,20.613670349121094
30 48 24|30 48 24,21.77715301513672
36 48 24|36 48 24,40.01140594482422
42 48 24|42 48 24,251.61743164062497
48 48 24|48 48 24,48.689842224121094
54 48 24|54 48 24,53.06720733642578
60 48 24|60 48 24,59.23271179199219
66 48 24|66 48 24,70.33348083496094
72 48 24|72 48 24,67.77763366699219
78 48 24|78 48 24,70.62911987304688
84 48 24|84 48 24,133.48102569580078
90 48 24|90 48 24,78.4158706665039
96 48 24|96 48 24,83.20808410644531
54 24|54 24,9.083747863769531
6 54 24|6 54 24,11.668205261230469
12 54 24|12 54 24,16.21246337890625
18 54 24|18 54 24,32.05299377441406
24 54 24|24 54 24,29.344558715820312
30 54 24|30 54 24,25.072097778320312
36 54 24|36 54 24,55.20820617675781
42 54 24|42 54 24,37.1551513671875
48 54 24|48 54 24,53.98750305175781
54 54 24|54 54 24,77.30484008789062
60 54 24|60 54 24,63.65776062011719
66 54 24|66 54 24,123.77262115478516
72 54 24|72 54 24,136.14177703857422
78 54 24|78 54 24,78.66382598876953
84 54 24|84 54 24,144.40059661865234
90 54 24|90 54 24,148.2677459716797
96 54 24|96 54 24,156.097412109375
60 24|60 24,9.250640869140625
6 60 24|6 60 24,13.613700866699219
12 60 24|12 60 24,16.62731170654297
18 60 24|18 60 24,24.6429443359375
24 60 24|24 60 24,30.87043762207031
30 60 24|30 60 24,30.193328857421875
36 60 24|36 60 24,46.248435974121094
42 60 24|42 60 24,52.88124084472656
48 60 24|48 60 24,43.396949768066406
54 60 24|54 60 24,118.10302734375
60 60 24|60 60 24,127.35366821289061
66 60 24|66 60 24,69.56100463867188
72 60 24|72 60 24,146.9898223876953
78 60 24|78 60 24,81.54869079589844
84 60 24|84 60 24,240.46897888183594
90 60 24|90 60 24,100.04997253417969
96 60 24|96 60 24,161.3903045654297
66 24|66 24,9.503364562988281
6 66 24|6 66 24,14.424324035644531
12 66 24|12 66 24,18.329620361328125
18 66 24|18 66 24,25.82550048828125
24 66 24|24 66 24,34.47532653808594
30 66 24|30 66 24,41.80908203125
36 66 24|36 66 24,46.38671875
42 66 24|42 66 24,101.4852523803711
48 66 24|48 66 24,61.85054779052735
54 66 24|54 66 24,112.14256286621094
60 66 24|60 66 24,73.04191589355469
66 66 24|66 66 24,77.90088653564453
72 66 24|72 66 24,86.1215591430664
78 66 24|78 66 24,89.59770202636719
84 66 24|84 66 24,176.29146575927734
90 66 24|90 66 24,104.41780090332031
96 66 24|96 66 24,103.13034057617188
72 24|72 24,10.209083557128906
6 72 24|6 72 24,16.622543334960938
12 72 24|12 72 24,17.075538635253906
18 72 24|18 72 24,111.0696792602539
24 72 24|24 72 24,30.927658081054688
30 72 24|30 72 24,29.954910278320312
36 72 24|36 72 24,51.093101501464844
42 72 24|42 72 24,59.413909912109375
48 72 24|48 72 24,67.3818588256836
54 72 24|54 72 24,76.80892944335938
60 72 24|60 72 24,157.39917755126953
66 72 24|66 72 24,86.75098419189453
72 72 24|72 72 24,164.2465591430664
78 72 24|78 72 24,160.51292419433594
84 72 24|84 72 24,174.26013946533203
90 72 24|90 72 24,105.43346405029297
96 72 24|96 72 24,112.21885681152344
78 24|78 24,9.012222290039062
6 78 24|6 78 24,17.96722412109375
12 78 24|12 78 24,20.170211791992188
18 78 24|18 78 24,31.571388244628903
24 78 24|24 78 24,41.84246063232422
30 78 24|30 78 24,48.847198486328125
36 78 24|36 78 24,105.68618774414062
42 78 24|42 78 24,62.15095520019531
48 78 24|48 78 24,71.97380065917969
54 78 24|54 78 24,90.43693542480469
60 78 24|60 78 24,64.8641586303711
66 78 24|66 78 24,95.72505950927734
72 78 24|72 78 24,158.27655792236328
78 78 24|78 78 24,102.58197784423828
84 78 24|84 78 24,176.79691314697266
90 78 24|90 78 24,109.48657989501953
96 78 24|96 78 24,193.52436065673828
84 24|84 24,10.695457458496094
6 84 24|6 84 24,18.072128295898438
12 84 24|12 84 24,21.63410186767578
18 84 24|18 84 24,27.61363983154297
24 84 24|24 84 24,27.174949645996094
30 84 24|30 84 24,49.953460693359375
36 84 24|36 84 24,61.521530151367195
42 84 24|42 84 24,67.24834442138672
48 84 24|48 84 24,980.9160232543945
54 84 24|54 84 24,82.4117660522461
60 84 24|60 84 24,89.46418762207031
66 84 24|66 84 24,57.17754364013672
72 84 24|72 84 24,165.9679412841797
78 84 24|78 84 24,106.84490203857422
84 84 24|84 84 24,116.8966293334961
90 84 24|90 84 24,197.48210906982422
96 84 24|96 84 24,213.01746368408203
90 24|90 24,10.709762573242188
6 90 24|6 90 24,17.65727996826172
12 90 24|12 90 24,28.1524658203125
18 90 24|18 90 24,25.196075439453125
24 90 24|24 90 24,36.96441650390625
30 90 24|30 90 24,55.942535400390625
36 90 24|36 90 24,63.57669830322266
42 90 24|42 90 24,134.15813446044922
48 90 24|48 90 24,139.08863067626953
54 90 24|54 90 24,157.85694122314453
60 90 24|60 90 24,91.22371673583984
66 90 24|66 90 24,99.5016098022461
72 90 24|72 90 24,110.21614074707031
78 90 24|78 90 24,110.59284210205078
84 90 24|84 90 24,121.50287628173828
90 90 24|90 90 24,213.99974822998047
96 90 24|96 90 24,137.481689453125
96 24|96 24,9.80377197265625
6 96 24|6 96 24,22.177696228027344
12 96 24|12 96 24,27.022361755371094
18 96 24|18 96 24,33.555030822753906
24 96 24|24 96 24,47.30224609375
30 96 24|30 96 24,57.68299102783203
36 96 24|36 96 24,124.45449829101562
42 96 24|42 96 24,82.59773254394531
48 96 24|48 96 24,79.92744445800781
54 96 24|54 96 24,95.10040283203125
60 96 24|60 96 24,105.9579849243164
66 96 24|66 96 24,105.27610778808594
72 96 24|72 96 24,109.96341705322266
78 96 24|78 96 24,138.4449005126953
84 96 24|84 96 24,124.3257522583008
90 96 24|90 96 24,217.04673767089844
96 96 24|96 96 24,153.7322998046875
30|30,8.3160400390625
6 30|6 30,8.554458618164062
6 6 30|6 6 30,10.552406311035156
12 6 30|12 6 30,9.446144104003906
18 6 30|18 6 30,10.280609130859375
24 6 30|24 6 30,10.33782958984375
30 6 30|30 6 30,11.115074157714844
36 6 30|36 6 30,12.578964233398438
42 6 30|42 6 30,12.335777282714844
48 6 30|48 6 30,12.707710266113281
54 6 30|54 6 30,12.316703796386719
60 6 30|60 6 30,15.74516296386719
66 6 30|66 6 30,14.147758483886719
72 6 30|72 6 30,13.418197631835938
78 6 30|78 6 30,19.04010772705078
84 6 30|84 6 30,15.320777893066408
90 6 30|90 6 30,15.72608947753906
96 6 30|96 6 30,22.106170654296875
12 30|12 30,9.126663208007812
6 12 30|6 12 30,22.54962921142578
12 12 30|12 12 30,11.897087097167969
18 12 30|18 12 30,16.21246337890625
24 12 30|24 12 30,11.835098266601562
30 12 30|30 12 30,13.1988525390625
36 12 30|36 12 30,13.232231140136719
42 12 30|42 12 30,17.609596252441406
48 12 30|48 12 30,19.092559814453125
54 12 30|54 12 30,15.859603881835936
60 12 30|60 12 30,25.916099548339844
66 12 30|66 12 30,28.94878387451172
72 12 30|72 12 30,26.335716247558594
78 12 30|78 12 30,29.158592224121094
84 12 30|84 12 30,29.544830322265625
90 12 30|90 12 30,33.76007080078125
96 12 30|96 12 30,33.850669860839844
18 30|18 30,8.7738037109375
6 18 30|6 18 30,10.008811950683594
12 18 30|12 18 30,12.116432189941406
18 18 30|18 18 30,15.039443969726562
24 18 30|24 18 30,15.015602111816406
30 18 30|30 18 30,17.92430877685547
36 18 30|36 18 30,19.49787139892578
42 18 30|42 18 30,28.6102294921875
48 18 30|48 18 30,34.14154052734375
54 18 30|54 18 30,43.392181396484375
60 18 30|60 18 30,20.737648010253906
66 18 30|66 18 30,37.35065460205078
72 18 30|72 18 30,39.60132598876953
78 18 30|78 18 30,42.862892150878906
84 18 30|84 18 30,44.77977752685547
90 18 30|90 18 30,47.659873962402344
96 18 30|96 18 30,49.79133605957031
24 30|24 30,8.130073547363281
6 24 30|6 24 30,10.914802551269531
12 24 30|12 24 30,270.9007263183594
18 24 30|18 24 30,20.041465759277344
24 24 30|24 24 30,19.64092254638672
30 24 30|30 24 30,21.615028381347656
36 24 30|36 24 30,21.581649780273438
42 24 30|42 24 30,34.25121307373047
48 24 30|48 24 30,36.70692443847656
54 24 30|54 24 30,40.48347473144531
60 24 30|60 24 30,43.163299560546875
66 24 30|66 24 30,42.824745178222656
72 24 30|72 24 30,49.462318420410156
78 24 30|78 24 30,97.25093841552734
84 24 30|84 24 30,59.51404571533203
90 24 30|90 24 30,62.327384948730476
96 24 30|96 24 30,63.64822387695312
30 30|30 30,9.474754333496094
6 30 30|6 30 30,10.104179382324219
12 30 30|12 30 30,15.75469970703125
18 30 30|18 30 30,17.180442810058594
24 30 30|24 30 30,26.187896728515625
30 30 30|30 30 30,29.959678649902344
36 30 30|36 30 30,20.45154571533203
42 30 30|42 30 30,39.60132598876953
48 30 30|48 30 30,32.329559326171875
54 30 30|54 30 30,48.58970642089844
60 30 30|60 30 30,102.82039642333984
66 30 30|66 30 30,57.17754364013672
72 30 30|72 30 30,59.905052185058594
78 30 30|78 30 30,58.808326721191406
84 30 30|84 30 30,117.76924133300781
90 30 30|90 30 30,72.10731506347656
96 30 30|96 30 30,127.80666351318358
36 30|36 30,9.169578552246094
6 36 30|6 36 30,11.796951293945312
12 36 30|12 36 30,16.55101776123047
18 36 30|18 36 30,17.08507537841797
24 36 30|24 36 30,30.87997436523438
30 36 30|30 36 30,32.69195556640625
36 36 30|36 36 30,38.776397705078125
42 36 30|42 36 30,48.11286926269531
48 36 30|48 36 30,102.25296020507812
54 36 30|54 36 30,56.061744689941406
60 36 30|60 36 30,59.914588928222656
66 36 30|66 36 30,66.2088394165039
72 36 30|72 36 30,124.90272521972656
78 36 30|78 36 30,77.9581069946289
84 36 30|84 36 30,91.01390838623047
90 36 30|90 36 30,81.64405822753906
96 36 30|96 36 30,86.7319107055664
42 30|42 30,10.061264038085938
6 42 30|6 42 30,13.403892517089844
12 42 30|12 42 30,17.652511596679688
18 42 30|18 42 30,22.92156219482422
24 42 30|24 42 30,32.100677490234375
30 42 30|30 42 30,24.1851806640625
36 42 30|36 42 30,44.08836364746094
42 42 30|42 42 30,34.97123718261719
48 42 30|48 42 30,35.09044647216797
54 42 30|54 42 30,63.13800811767578
60 42 30|60 42 30,70.06645202636719
66 42 30|66 42 30,73.4710693359375
72 42 30|72 42 30,89.51663970947266
78 42 30|78 42 30,90.36540985107422
84 42 30|84 42 30,93.66512298583984
90 42 30|90 42 30,86.97509765625
96 42 30|96 42 30,99.29656982421875
48 30|48 30,9.799003601074219
6 48 30|6 48 30,11.653900146484375
12 48 30|12 48 30,22.258758544921875
18 48 30|18 48 30,20.008087158203125
24 48 30|24 48 30,35.114288330078125
30 48 30|30 48 30,37.665367126464844
36 48 30|36 48 30,45.623779296875
42 48 30|42 48 30,59.30900573730469
48 48 30|48 48 30,64.03923034667969
54 48 30|54 48 30,119.35234069824219
60 48 30|60 48 30,76.2033462524414
66 48 30|66 48 30,86.85111999511719
72 48 30|72 48 30,88.43421936035156
78 48 30|78 48 30,95.64876556396484
84 48 30|84 48 30,233.7932586669922
90 48 30|90 48 30,107.2072982788086
96 48 30|96 48 30,110.13507843017578
54 30|54 30,9.813308715820312
6 54 30|6 54 30,15.993118286132812
12 54 30|12 54 30,19.83642578125
18 54 30|18 54 30,28.772354125976562
24 54 30|24 54 30,36.220550537109375
30 54 30|30 54 30,46.830177307128906
36 54 30|36 54 30,57.33013153076172
42 54 30|42 54 30,63.452720642089844
48 54 30|48 54 30,76.16519927978516
54 54 30|54 54 30,117.38300323486328
60 54 30|60 54 30,92.89741516113281
66 54 30|66 54 30,150.2084732055664
72 54 30|72 54 30,165.9870147705078
78 54 30|78 54 30,155.91144561767578
84 54 30|84 54 30,169.02923583984375
90 54 30|90 54 30,182.39498138427734
96 54 30|96 54 30,113.42048645019531
60 30|60 30,9.341239929199219
6 60 30|6 60 30,18.014907836914062
12 60 30|12 60 30,502.8629302978515
18 60 30|18 60 30,19.91748809814453
24 60 30|24 60 30,46.062469482421875
30 60 30|30 60 30,35.309791564941406
36 60 30|36 60 30,62.313079833984375
42 60 30|42 60 30,102.0669937133789
48 60 30|48 60 30,78.94039154052734
54 60 30|54 60 30,88.73939514160156
60 60 30|60 60 30,91.1712646484375
66 60 30|66 60 30,156.77452087402344
72 60 30|72 60 30,105.46207427978516
78 60 30|78 60 30,114.03083801269531
84 60 30|84 60 30,118.72291564941406
90 60 30|90 60 30,118.76106262207031
96 60 30|96 60 30,134.02462005615234
66 30|66 30,10.399818420410156
6 66 30|6 66 30,22.072792053222656
12 66 30|12 66 30,25.463104248046875
18 66 30|18 66 30,39.70623016357422
24 66 30|24 66 30,47.33085632324219
30 66 30|30 66 30,55.947303771972656
36 66 30|36 66 30,65.69385528564453
42 66 30|42 66 30,75.03986358642578
48 66 30|48 66 30,91.06159210205078
54 66 30|54 66 30,87.6617431640625
60 66 30|60 66 30,91.98665618896484
66 66 30|66 66 30,105.96752166748047
72 66 30|72 66 30,179.30984497070312
78 66 30|78 66 30,122.84278869628906
84 66 30|84 66 30,184.86976623535156
90 66 30|90 66 30,139.75143432617188
96 66 30|96 66 30,199.01275634765625
72 30|72 30,10.170936584472656
6 72 30|6 72 30,15.888214111328125
12 72 30|12 72 30,30.951499938964844
18 72 30|18 72 30,39.20555114746094
24 72 30|24 72 30,44.078826904296875
30 72 30|30 72 30,99.64942932128906
36 72 30|36 72 30,69.62299346923828
42 72 30|42 72 30,89.3259048461914
48 72 30|48 72 30,95.52478790283203
54 72 30|54 72 30,93.88923645019531
60 72 30|60 72 30,102.6153564453125
66 72 30|66 72 30,183.8541030883789
72 72 30|72 72 30,121.57917022705078
78 72 30|78 72 30,118.35098266601562
84 72 30|84 72 30,197.2484588623047
90 72 30|90 72 30,153.26976776123047
96 72 30|96 72 30,159.56878662109375
78 30|78 30,10.094642639160156
6 78 30|6 78 30,20.97606658935547
12 78 30|12 78 30,34.394264221191406
18 78 30|18 78 30,30.083656311035156
24 78 30|24 78 30,55.47046661376953
30 78 30|30 78 30,68.40705871582031
36 78 30|36 78 30,73.7142562866211
42 78 30|42 78 30,95.57247161865234
48 78 30|48 78 30,98.876953125
54 78 30|54 78 30,154.42371368408203
60 78 30|60 78 30,93.05477142333984
66 78 30|66 78 30,191.14971160888672
72 78 30|72 78 30,131.9742202758789
78 78 30|78 78 30,139.5416259765625
84 78 30|84 78 30,139.04094696044922
90 78 30|90 78 30,151.02863311767578
96 78 30|96 78 30,158.79154205322266
84 30|84 30,9.789466857910156
6 84 30|6 84 30,14.700889587402344
12 84 30|12 84 30,32.858848571777344
18 84 30|18 84 30,45.63331604003906
24 84 30|24 84 30,57.18708038330078
30 84 30|30 84 30,121.9034194946289
36 84 30|36 84 30,78.29666137695312
42 84 30|42 84 30,101.73320770263672
48 84 30|48 84 30,96.71688079833984
54 84 30|54 84 30,152.45437622070312
60 84 30|60 84 30,112.152099609375
66 84 30|66 84 30,197.73483276367188
72 84 30|72 84 30,351.7580032348633
78 84 30|78 84 30,153.40328216552734
84 84 30|84 84 30,158.82492065429688
90 84 30|90 84 30,92.64945983886719
96 84 30|96 84 30,163.5456085205078
90 30|90 30,10.87188720703125
6 90 30|6 90 30,27.141571044921875
12 90 30|12 90 30,33.011436462402344
18 90 30|18 90 30,44.274330139160156
24 90 30|24 90 30,64.6352767944336
30 90 30|30 90 30,70.04261016845703
36 90 30|36 90 30,135.1022720336914
42 90 30|42 90 30,155.7779312133789
48 90 30|48 90 30,158.92982482910156
54 90 30|54 90 30,119.65274810791016
60 90 30|60 90 30,126.2235641479492
66 90 30|66 90 30,201.14421844482422
72 90 30|72 90 30,145.54977416992188
78 90 30|78 90 30,157.18936920166016
84 90 30|84 90 30,178.12728881835938
90 90 30|90 90 30,168.38550567626953
96 90 30|96 90 30,209.14077758789062
96 30|96 30,10.538101196289062
6 96 30|6 96 30,24.275779724121094
12 96 30|12 96 30,99.60651397705078
18 96 30|18 96 30,54.08287048339844
24 96 30|24 96 30,64.38732147216797
30 96 30|30 96 30,78.34911346435547
36 96 30|36 96 30,100.2645492553711
42 96 30|42 96 30,96.5738296508789
48 96 30|48 96 30,165.3146743774414
54 96 30|54 96 30,125.85639953613281
60 96 30|60 96 30,125.16021728515626
66 96 30|66 96 30,209.8226547241211
72 96 30|72 96 30,165.9107208251953
78 96 30|78 96 30,157.3657989501953
84 96 30|84 96 30,239.98737335205078
90 96 30|90 96 30,171.07486724853516
96 96 30|96 96 30,176.88751220703125
36|36,9.050369262695312
6 36|6 36,8.444786071777344
6 6 36|6 6 36,8.783340454101562
12 6 36|12 6 36,11.320114135742188
18 6 36|18 6 36,10.995864868164062
24 6 36|24 6 36,13.608932495117188
30 6 36|30 6 36,14.672279357910156
36 6 36|36 6 36,11.17706298828125
42 6 36|42 6 36,17.862319946289062
48 6 36|48 6 36,16.24584197998047
54 6 36|54 6 36,17.23766326904297
60 6 36|60 6 36,19.435882568359375
66 6 36|66 6 36,20.25604248046875
72 6 36|72 6 36,21.376609802246094
78 6 36|78 6 36,24.051666259765625
84 6 36|84 6 36,22.726058959960938
90 6 36|90 6 36,24.83367919921875
96 6 36|96 6 36,25.453567504882812
12 36|12 36,8.087158203125
6 12 36|6 12 36,10.170936584472656
12 12 36|12 12 36,14.433860778808594
18 12 36|18 12 36,12.602806091308594
24 12 36|24 12 36,13.494491577148438
30 12 36|30 12 36,17.638206481933594
36 12 36|36 12 36,17.35687255859375
42 12 36|42 12 36,18.181800842285156
48 12 36|48 12 36,26.08776092529297
54 12 36|54 12 36,28.37657928466797
60 12 36|60 12 36,29.611587524414062
66 12 36|66 12 36,31.676292419433597
72 12 36|72 12 36,19.6075439453125
78 12 36|78 12 36,35.71033477783203
84 12 36|84 12 36,37.18376159667969
90 12 36|90 12 36,35.31455993652344
96 12 36|96 12 36,43.15376281738281
18 36|18 36,9.007453918457031
6 18 36|6 18 36,10.552406311035156
12 18 36|12 18 36,13.394355773925781
18 18 36|18 18 36,13.31329345703125
24 18 36|24 18 36,21.576881408691406
30 18 36|30 18 36,233.02555084228516
36 18 36|36 18 36,25.839805603027344
42 18 36|42 18 36,29.625892639160156
48 18 36|48 18 36,33.36906433105469
54 18 36|54 18 36,36.57341003417969
60 18 36|60 18 36,41.146278381347656
66 18 36|66 18 36,42.319297790527344
72 18 36|72 18 36,45.66192626953125
78 18 36|78 18 36,49.40986633300781
84 18 36|84 18 36,96.29249572753906
90 18 36|90 18 36,99.63035583496094
96 18 36|96 18 36,1163.6590957641602
24 36|24 36,9.160041809082031
