6|6,3.1423568725585938
30 60 18|30 60 18,21.882057189941406
36 60 18|36 60 18,25.997161865234375
42 60 18|42 60 18,31.31389617919922
48 60 18|48 60 18,27.227401733398438
54 60 18|54 60 18,49.414634704589844
60 60 18|60 60 18,54.759979248046875
66 60 18|66 60 18,59.04197692871094
72 60 18|72 60 18,63.96770477294922
78 60 18|78 60 18,66.19930267333984
84 60 18|84 60 18,68.24970245361328
90 60 18|90 60 18,61.45000457763672
96 60 18|96 60 18,76.38931274414062
66 18|66 18,7.061958312988281
6 66 18|6 66 18,9.3841552734375
12 66 18|12 66 18,12.502670288085938
18 66 18|18 66 18,16.47472381591797
24 66 18|24 66 18,16.465187072753906
30 66 18|30 66 18,25.768280029296875
36 66 18|36 66 18,27.112960815429688
42 66 18|42 66 18,42.166709899902344
48 66 18|48 66 18,25.472640991210938
54 66 18|54 66 18,38.34724426269531
60 66 18|60 66 18,60.07671356201172
66 66 18|66 66 18,64.69249725341797
72 66 18|72 66 18,66.75243377685547
78 66 18|78 66 18,70.47176361083984
84 66 18|84 66 18,80.4758071899414
90 66 18|90 66 18,85.35385131835938
96 66 18|96 66 18,82.77416229248047
72 18|72 18,6.618499755859375
6 72 18|6 72 18,8.912086486816406
12 72 18|12 72 18,10.333061218261719
18 72 18|18 72 18,18.463134765625
24 72 18|24 72 18,21.02375030517578
30 72 18|30 72 18,32.248497009277344
36 72 18|36 72 18,37.64629364013672
42 72 18|42 72 18,41.37992858886719
48 72 18|48 72 18,37.856101989746094
54 72 18|54 72 18,58.67958068847656
60 72 18|60 72 18,64.67819213867188
66 72 18|66 72 18,55.20820617675781
72 72 18|72 72 18,71.58279418945312
78 72 18|78 72 18,80.79051971435547
84 72 18|84 72 18,80.53779602050781
90 72 18|90 72 18,83.61339569091797
96 72 18|96 72 18,98.38581085205078
78 18|78 18,6.5135955810546875
6 78 18|6 78 18,8.525848388671875
12 78 18|12 78 18,13.179779052734375
18 78 18|18 78 18,23.49853515625
24 78 18|24 78 18,18.81122589111328
30 78 18|30 78 18,26.221275329589844
36 78 18|36 78 18,41.637420654296875
42 78 18|42 78 18,29.401779174804688
48 78 18|48 78 18,56.30970001220703
54 78 18|54 78 18,53.462982177734375
60 78 18|60 78 18,65.0167465209961
66 78 18|66 78 18,70.81985473632812
72 78 18|72 78 18,80.9335708618164
78 78 18|78 78 18,77.47650146484375
84 78 18|84 78 18,68.45951080322266
90 78 18|90 78 18,88.40084075927734
96 78 18|96 78 18,103.72638702392578
84 18|84 18,6.594657897949219
6 84 18|6 84 18,9.665489196777344
12 84 18|12 84 18,12.650489807128906
18 84 18|18 84 18,15.869140625
24 84 18|24 84 18,31.466484069824215
30 84 18|30 84 18,24.3377685546875
36 84 18|36 84 18,48.11286926269531
42 84 18|42 84 18,26.912689208984375
48 84 18|48 84 18,33.52165222167969
54 84 18|54 84 18,65.20748138427734
60 84 18|60 84 18,73.17066192626953
66 84 18|66 84 18,80.14678955078125
72 84 18|72 84 18,83.27960968017578
78 84 18|78 84 18,93.19305419921875
84 84 18|84 84 18,100.3122329711914
90 84 18|90 84 18,97.40352630615234
96 84 18|96 84 18,108.90483856201172
90 18|90 18,7.305145263671875
6 90 18|6 90 18,9.112358093261719
12 90 18|12 90 18,13.189315795898438
18 90 18|18 90 18,20.3704833984375
24 90 18|24 90 18,34.508705139160156
30 90 18|30 90 18,33.512115478515625
36 90 18|36 90 18,47.95074462890625
42 90 18|42 90 18,54.073333740234375
48 90 18|48 90 18,65.3219223022461
54 90 18|54 90 18,58.43162536621094
60 90 18|60 90 18,76.54190063476562
66 90 18|66 90 18,185.78052520751953
72 90 18|72 90 18,88.73462677001953
78 90 18|78 90 18,87.61405944824219
84 90 18|84 90 18,101.470947265625
90 90 18|90 90 18,102.61058807373047
96 90 18|96 90 18,104.85649108886719
96 18|96 18,6.7424774169921875
6 96 18|6 96 18,10.156631469726562
12 96 18|12 96 18,16.069412231445312
18 96 18|18 96 18,22.3541259765625
24 96 18|24 96 18,20.165443420410156
30 96 18|30 96 18,46.133995056152344
36 96 18|36 96 18,49.06177520751953
42 96 18|42 96 18,61.36894226074218
48 96 18|48 96 18,65.98949432373047
54 96 18|54 96 18,70.54328918457031
60 96 18|60 96 18,81.31027221679688
66 96 18|66 96 18,69.9615478515625
72 96 18|72 96 18,88.85860443115234
78 96 18|78 96 18,95.21961212158203
84 96 18|84 96 18,83.13179016113281
90 96 18|90 96 18,102.16712951660156
96 96 18|96 96 18,112.7004623413086
24|24,6.656646728515625
6 24|6 24,6.1702728271484375
6 6 24|6 6 24,6.2656402587890625
12 6 24|12 6 24,6.9141387939453125
18 6 24|18 6 24,6.928443908691406
24 6 24|24 6 24,7.3719024658203125
30 6 24|30 6 24,7.925033569335938
36 6 24|36 6 24,8.649826049804688
42 6 24|42 6 24,8.335113525390625
48 6 24|48 6 24,10.1470947265625
54 6 24|54 6 24,9.522438049316406
60 6 24|60 6 24,9.222030639648438
66 6 24|66 6 24,9.393692016601562
72 6 24|72 6 24,11.296272277832031
78 6 24|78 6 24,10.03265380859375
84 6 24|84 6 24,11.453628540039062
90 6 24|90 6 24,11.410713195800781
96 6 24|96 6 24,12.488365173339844
12 24|12 24,6.299018859863281
6 12 24|6 12 24,7.176399230957031
12 12 24|12 12 24,7.62939453125
18 12 24|18 12 24,7.925033569335938
24 12 24|24 12 24,8.511543273925781
30 12 24|30 12 24,9.236335754394531
36 12 24|36 12 24,9.870529174804688
42 12 24|42 12 24,10.781288146972656
48 12 24|48 12 24,10.87188720703125
54 12 24|54 12 24,13.513565063476562
60 12 24|60 12 24,12.836456298828125
66 12 24|66 12 24,14.581680297851562
72 12 24|72 12 24,15.888214111328125
78 12 24|78 12 24,14.085769653320312
84 12 24|84 12 24,18.38207244873047
90 12 24|90 12 24,16.274452209472656
96 12 24|96 12 24,21.681785583496094
18 24|18 24,6.508827209472656
6 18 24|6 18 24,7.433891296386719
12 18 24|12 18 24,9.260177612304688
18 18 24|18 18 24,8.935928344726562
24 18 24|24 18 24,8.945465087890625
30 18 24|30 18 24,10.79559326171875
36 18 24|36 18 24,13.38958740234375
42 18 24|42 18 24,14.7247314453125
48 18 24|48 18 24,12.798309326171875
54 18 24|54 18 24,12.183189392089844
60 18 24|60 18 24,12.383460998535156
66 18 24|66 18 24,24.3377685546875
72 18 24|72 18 24,22.668838500976562
78 18 24|78 18 24,19.998550415039062
84 18 24|84 18 24,30.05504608154297
90 18 24|90 18 24,21.266937255859375
96 18 24|96 18 24,33.42151641845703
24 24|24 24,6.3419342041015625
6 24 24|6 24 24,7.739067077636719
12 24 24|12 24 24,8.006095886230469
18 24 24|18 24 24,10.008811950683594
24 24 24|24 24 24,10.967254638671875
30 24 24|30 24 24,13.842582702636719
36 24 24|36 24 24,16.574859619140625
42 24 24|42 24 24,18.23902130126953
48 24 24|48 24 24,19.769668579101562
54 24 24|54 24 24,21.772384643554688
60 24 24|60 24 24,14.595985412597656
66 24 24|66 24 24,31.92424774169922
72 24 24|72 24 24,25.44403076171875
78 24 24|78 24 24,37.54138946533203
84 24 24|84 24 24,28.22399139404297
90 24 24|90 24 24,47.72186279296875
96 24 24|96 24 24,44.25525665283203
30 24|30 24,6.308555603027344
6 30 24|6 30 24,7.762908935546876
12 30 24|12 30 24,10.695457458496094
18 30 24|18 30 24,10.666847229003906
24 30 24|24 30 24,16.808509826660156
30 30 24|30 30 24,13.699531555175781
36 30 24|36 30 24,20.456314086914062
42 30 24|42 30 24,12.068748474121094
48 30 24|48 30 24,30.47466278076172
54 30 24|54 30 24,31.24713897705078
60 30 24|60 30 24,485.17704010009766
66 30 24|66 30 24,35.605430603027344
72 30 24|72 30 24,40.17353057861328
78 30 24|78 30 24,45.223236083984375
84 30 24|84 30 24,46.79679870605469
90 30 24|90 30 24,50.8880615234375
96 30 24|96 30 24,52.98137664794922
36 24|36 24,6.508827209472656
6 36 24|6 36 24,8.015632629394531
12 36 24|12 36 24,9.908676147460938
18 36 24|18 36 24,11.472702026367188
24 36 24|24 36 24,18.520355224609375
30 36 24|30 36 24,18.3868408203125
36 36 24|36 36 24,20.02716064453125
42 36 24|42 36 24,24.199485778808594
48 36 24|48 36 24,35.381317138671875
54 36 24|54 36 24,33.52165222167969
60 36 24|60 36 24,41.09382629394531
66 36 24|66 36 24,24.03736114501953
72 36 24|72 36 24,48.232078552246094
78 36 24|78 36 24,52.738189697265625
84 36 24|84 36 24,49.796104431152344
90 36 24|90 36 24,60.272216796875
96 36 24|96 36 24,54.04472351074219
42 24|42 24,6.823539733886719
6 42 24|6 42 24,9.365081787109375
12 42 24|12 42 24,10.924339294433594
18 42 24|18 42 24,16.388893127441406
24 42 24|24 42 24,14.023780822753906
30 42 24|30 42 24,15.201568603515625
36 42 24|36 42 24,29.850006103515625
42 42 24|42 42 24,22.287368774414062
48 42 24|48 42 24,38.619041442871094
54 42 24|54 42 24,43.125152587890625
60 42 24|60 42 24,46.973228454589844
66 42 24|66 42 24,52.99091339111328
72 42 24|72 42 24,54.67414855957031
78 42 24|78 42 24,60.87779998779297
84 42 24|84 42 24,61.502456665039055
90 42 24|90 42 24,65.29808044433594
96 42 24|96 42 24,71.40636444091797
48 24|48 24,6.8187713623046875
6 48 24|6 48 24,9.737014770507812
12 48 24|12 48 24,10.766983032226562
18 48 24|18 48 24,11.429786682128906
24 48 24|24 48 24,24.15180206298828
30 48 24|30 48 24,17.914772033691406
36 48 24|36 48 24,32.029151916503906
42 48 24|42 48 24,28.27167510986328
48 48 24|48 48 24,26.17359161376953
54 48 24|54 48 24,48.2940673828125
60 48 24|60 48 24,53.195953369140625
66 48 24|66 48 24,58.498382568359375
72 48 24|72 48 24,63.04264068603516
78 48 24|78 48 24,63.347816467285156
84 48 24|84 48 24,63.085556030273445
90 48 24|90 48 24,68.97926330566406
96 48 24|96 48 24,76.09844207763672
54 24|54 24,6.6852569580078125
6 54 24|6 54 24,9.455680847167969
12 54 24|12 54 24,13.103485107421875
18 54 24|18 54 24,17.709732055664062
24 54 24|24 54 24,16.78466796875
30 54 24|30 54 24,34.32273864746094
36 54 24|36 54 24,26.21173858642578
42 54 24|42 54 24,43.2586669921875
48 54 24|48 54 24,36.93103790283203
54 54 24|54 54 24,53.10535430908203
60 54 24|60 54 24,59.723854064941406
66 54 24|66 54 24,64.24903869628906
72 54 24|72 54 24,69.38934326171875
78 54 24|78 54 24,75.22106170654297
84 54 24|84 54 24,73.46630096435547
90 54 24|90 54 24,81.98738098144531
96 54 24|96 54 24,79.87499237060547
60 24|60 24,6.580352783203125
6 60 24|6 60 24,9.603500366210938
12 60 24|12 60 24,13.928413391113281
18 60 24|18 60 24,16.202926635742188
24 60 24|24 60 24,28.142929077148438
30 60 24|30 60 24,28.87725830078125
36 60 24|36 60 24,40.755271911621094
42 60 24|42 60 24,47.95551300048828
48 60 24|48 60 24,53.7872314453125
54 60 24|54 60 24,60.91117858886719
60 60 24|60 60 24,64.50653076171875
66 60 24|66 60 24,51.822662353515625
72 60 24|72 60 24,72.38388061523438
78 60 24|78 60 24,79.29325103759766
84 60 24|84 60 24,85.32047271728516
90 60 24|90 60 24,106.22978210449219
96 60 24|96 60 24,47.36900329589844
66 24|66 24,6.9427490234375
6 66 24|6 66 24,8.234977722167969
12 66 24|12 66 24,18.46790313720703
18 66 24|18 66 24,18.81122589111328
24 66 24|24 66 24,31.218528747558594
30 66 24|30 66 24,36.38267517089844
36 66 24|36 66 24,43.277740478515625
42 66 24|42 66 24,52.09922790527344
48 66 24|48 66 24,54.16393280029297
54 66 24|54 66 24,64.64481353759766
60 66 24|60 66 24,71.79737091064453
66 66 24|66 66 24,71.66862487792969
72 66 24|72 66 24,75.15430450439453
78 66 24|78 66 24,88.61541748046875
84 66 24|84 66 24,84.72442626953125
90 66 24|90 66 24,95.80612182617188
96 66 24|96 66 24,102.82516479492188
72 24|72 24,6.947517395019531
6 72 24|6 72 24,10.790824890136719
12 72 24|12 72 24,17.05169677734375
18 72 24|18 72 24,21.829605102539062
24 72 24|24 72 24,24.776458740234375
30 72 24|30 72 24,42.91534423828125
36 72 24|36 72 24,45.833587646484375
42 72 24|42 72 24,36.42559051513672
48 72 24|48 72 24,62.56580352783204
54 72 24|54 72 24,64.53990936279297
60 72 24|60 72 24,73.24695587158203
66 72 24|66 72 24,311.17916107177734
72 72 24|72 72 24,82.66925811767578
78 72 24|78 72 24,95.41034698486328
84 72 24|84 72 24,97.01251983642578
90 72 24|90 72 24,98.2046127319336
96 72 24|96 72 24,112.66708374023438
78 24|78 24,7.762908935546876
6 78 24|6 78 24,9.932518005371094
12 78 24|12 78 24,17.28534698486328
18 78 24|18 78 24,24.671554565429688
24 78 24|24 78 24,36.43035888671875
30 78 24|30 78 24,18.76354217529297
36 78 24|36 78 24,52.514076232910156
42 78 24|42 78 24,57.501792907714844
48 78 24|48 78 24,63.19999694824218
54 78 24|54 78 24,76.141357421875
60 78 24|60 78 24,77.19039916992188
66 78 24|66 78 24,87.0513916015625
72 78 24|72 78 24,93.41239929199219
78 78 24|78 78 24,90.38925170898438
84 78 24|84 78 24,98.42872619628906
90 78 24|90 78 24,106.73999786376953
96 78 24|96 78 24,116.47701263427734
84 24|84 24,7.452964782714844
6 84 24|6 84 24,12.335777282714844
12 84 24|12 84 24,19.845962524414062
18 84 24|18 84 24,28.581619262695312
24 84 24|24 84 24,24.662017822265625
30 84 24|30 84 24,49.757957458496094
36 84 24|36 84 24,22.96924591064453
42 84 24|42 84 24,62.9425048828125
48 84 24|48 84 24,72.00241088867188
54 84 24|54 84 24,76.4322280883789
60 84 24|60 84 24,81.17198944091797
66 84 24|66 84 24,40.02571105957031
72 84 24|72 84 24,95.8395004272461
78 84 24|78 84 24,99.09629821777344
84 84 24|84 84 24,104.1555404663086
90 84 24|90 84 24,107.21206665039062
96 84 24|96 84 24,121.86527252197266
90 24|90 24,6.7806243896484375
6 90 24|6 90 24,10.848045349121094
12 90 24|12 90 24,22.101402282714844
18 90 24|18 90 24,32.634735107421875
24 90 24|24 90 24,41.060447692871094
30 90 24|30 90 24,51.627159118652344
36 90 24|36 90 24,59.53788757324219
42 90 24|42 90 24,68.8314437866211
48 90 24|48 90 24,73.65226745605469
54 90 24|54 90 24,83.6324691772461
60 90 24|60 90 24,88.2101058959961
66 90 24|66 90 24,202.16941833496094
72 90 24|72 90 24,95.87287902832031
78 90 24|78 90 24,101.92394256591797
84 90 24|84 90 24,95.86811065673828
90 90 24|90 90 24,125.29850006103514
96 90 24|96 90 24,121.73652648925781
96 24|96 24,7.0953369140625
6 96 24|6 96 24,10.924339294433594
12 96 24|12 96 24,24.700164794921875
18 96 24|18 96 24,27.62317657470703
24 96 24|24 96 24,44.841766357421875
30 96 24|30 96 24,53.89213562011719
36 96 24|36 96 24,61.82670593261719
42 96 24|42 96 24,72.1883773803711
48 96 24|48 96 24,80.67607879638672
54 96 24|54 96 24,826.3587951660156
60 96 24|60 96 24,83.50849151611328
66 96 24|66 96 24,98.6623764038086
72 96 24|72 96 24,107.29789733886719
78 96 24|78 96 24,107.00702667236328
84 96 24|84 96 24,126.59072875976564
90 96 24|90 96 24,120.41568756103516
96 96 24|96 96 24,131.96945190429688
30|30,6.079673767089844
6 30|6 30,6.3419342041015625
6 6 30|6 6 30,6.756782531738281
12 6 30|12 6 30,6.923675537109375
18 6 30|18 6 30,7.6389312744140625
24 6 30|24 6 30,8.769035339355469
30 6 30|30 6 30,10.132789611816406
36 6 30|36 6 30,9.241104125976562
42 6 30|42 6 30,10.137557983398438
48 6 30|48 6 30,9.827613830566406
54 6 30|54 6 30,9.021759033203125
60 6 30|60 6 30,14.028549194335938
66 6 30|66 6 30,12.421607971191406
72 6 30|72 6 30,9.9945068359375
78 6 30|78 6 30,15.397071838378906
84 6 30|84 6 30,13.022422790527344
90 6 30|90 6 30,14.524459838867188
96 6 30|96 6 30,16.984939575195312
12 30|12 30,6.260871887207031
6 12 30|6 12 30,8.23974609375
12 12 30|12 12 30,8.168220520019531
18 12 30|18 12 30,9.19342041015625
24 12 30|24 12 30,8.778572082519531
30 12 30|30 12 30,12.803077697753906
36 12 30|36 12 30,11.639595031738281
42 12 30|42 12 30,11.010169982910156
48 12 30|48 12 30,14.653205871582031
54 12 30|54 12 30,20.14636993408203
60 12 30|60 12 30,17.290115356445312
66 12 30|66 12 30,25.758743286132812
72 12 30|72 12 30,22.74036407470703
78 12 30|78 12 30,26.7791748046875
84 12 30|84 12 30,22.377967834472656
90 12 30|90 12 30,26.884078979492188
96 12 30|96 12 30,21.35753631591797
18 30|18 30,6.537437438964844
6 18 30|6 18 30,7.4005126953125
12 18 30|12 18 30,9.694099426269531
18 18 30|18 18 30,11.053085327148438
24 18 30|24 18 30,12.974739074707031
30 18 30|30 18 30,12.607574462890625
36 18 30|36 18 30,21.123886108398438
42 18 30|42 18 30,14.805793762207031
48 18 30|48 18 30,19.140243530273438
54 18 30|54 18 30,16.145706176757812
60 18 30|60 18 30,32.906532287597656
66 18 30|66 18 30,28.867721557617188
72 18 30|72 18 30,36.76414489746094
78 18 30|78 18 30,40.106773376464844
84 18 30|84 18 30,41.58973693847656
90 18 30|90 18 30,44.727325439453125
96 18 30|96 18 30,45.680999755859375
24 30|24 30,7.6961517333984375
6 24 30|6 24 30,7.667541503906249
12 24 30|12 24 30,9.002685546875
18 24 30|18 24 30,11.119842529296875
24 24 30|24 24 30,15.373229980468752
30 24 30|30 24 30,21.867752075195312
36 24 30|36 24 30,16.460418701171875
42 24 30|42 24 30,29.811859130859375
48 24 30|48 24 30,21.32415771484375
54 24 30|54 24 30,37.05024719238281
60 24 30|60 24 30,39.32952880859375
66 24 30|66 24 30,26.55506134033203
72 24 30|72 24 30,45.800209045410156
78 24 30|78 24 30,38.42353820800781
84 24 30|84 24 30,39.75391387939453
90 24 30|90 24 30,58.274269104003906
96 24 30|96 24 30,61.554908752441406
30 30|30 30,7.01904296875
6 30 30|6 30 30,9.298324584960938
12 30 30|12 30 30,11.782646179199219
18 30 30|18 30 30,12.736320495605469
24 30 30|24 30 30,14.510154724121094
30 30 30|30 30 30,17.805099487304688
36 30 30|36 30 30,23.336410522460938
42 30 30|42 30 30,35.47191619873047
48 30 30|48 30 30,40.27843475341797
54 30 30|54 30 30,37.212371826171875
60 30 30|60 30 30,46.98753356933594
66 30 30|66 30 30,52.82402038574219
72 30 30|72 30 30,59.84306335449219
78 30 30|78 30 30,63.13323974609375
84 30 30|84 30 30,64.57805633544922
90 30 30|90 30 30,50.048828125
96 30 30|96 30 30,75.02555847167969
36 30|36 30,6.4373016357421875
6 36 30|6 36 30,10.085105895996094
12 36 30|12 36 30,12.917518615722656
18 36 30|18 36 30,11.744499206542969
24 36 30|24 36 30,13.9617919921875
30 36 30|30 36 30,31.800270080566406
36 36 30|36 36 30,35.47191619873047
42 36 30|42 36 30,30.150413513183594
48 36 30|48 36 30,44.13127899169922
54 36 30|54 36 30,52.471160888671875
60 36 30|60 36 30,58.92753601074219
66 36 30|66 36 30,64.97383117675781
72 36 30|72 36 30,69.62299346923828
78 36 30|78 36 30,70.4336166381836
84 36 30|84 36 30,77.91996002197266
90 36 30|90 36 30,58.646202087402344
96 36 30|96 36 30,88.17195892333984
42 30|42 30,6.771087646484375
6 42 30|6 42 30,9.708404541015625
12 42 30|12 42 30,17.442703247070312
18 42 30|18 42 30,20.384788513183594
24 42 30|24 42 30,21.991729736328125
30 42 30|30 42 30,35.6292724609375
36 42 30|36 42 30,39.40582275390625
42 42 30|42 42 30,19.11640167236328
48 42 30|48 42 30,55.947303771972656
54 42 30|54 42 30,45.11833190917969
60 42 30|60 42 30,40.988922119140625
66 42 30|66 42 30,70.07598876953125
72 42 30|72 42 30,57.26814270019531
78 42 30|78 42 30,86.71760559082031
84 42 30|84 42 30,87.06092834472656
90 42 30|90 42 30,94.78569030761719
96 42 30|96 42 30,94.2230224609375
48 30|48 30,6.976127624511719
6 48 30|6 48 30,9.355545043945312
12 48 30|12 48 30,14.057159423828125
18 48 30|18 48 30,25.177001953125
24 48 30|24 48 30,32.291412353515625
30 48 30|30 48 30,42.781829833984375
36 48 30|36 48 30,48.012733459472656
42 48 30|42 48 30,54.492950439453125
48 48 30|48 48 30,61.1114501953125
54 48 30|54 48 30,65.59371948242188
60 48 30|60 48 30,77.08072662353516
66 48 30|66 48 30,83.33683013916016
72 48 30|72 48 30,83.25576782226562
78 48 30|78 48 30,72.87979125976562
84 48 30|84 48 30,66.2994384765625
90 48 30|90 48 30,101.91917419433594
96 48 30|96 48 30,104.2795181274414
54 30|54 30,7.2383880615234375
6 54 30|6 54 30,10.852813720703125
12 54 30|12 54 30,20.48492431640625
18 54 30|18 54 30,18.134117126464844
24 54 30|24 54 30,37.136077880859375
30 54 30|30 54 30,46.019554138183594
36 54 30|36 54 30,20.537376403808594
42 54 30|42 54 30,60.53924560546875
48 54 30|48 54 30,70.7101821899414
54 54 30|54 54 30,51.674842834472656
60 54 30|60 54 30,81.75849914550781
66 54 30|66 54 30,91.6910171508789
72 54 30|72 54 30,90.75164794921875
78 54 30|78 54 30,98.45733642578125
84 54 30|84 54 30,40.879249572753906
90 54 30|90 54 30,74.41520690917969
96 54 30|96 54 30,112.56694793701172
60 30|60 30,6.6852569580078125
6 60 30|6 60 30,10.437965393066406
12 60 30|12 60 30,20.656585693359375
18 60 30|18 60 30,19.044876098632812
24 60 30|24 60 30,40.454864501953125
30 60 30|30 60 30,49.228668212890625
36 60 30|36 60 30,41.680335998535156
42 60 30|42 60 30,54.08287048339844
48 60 30|48 60 30,72.2360610961914
54 60 30|54 60 30,63.910484313964844
60 60 30|60 60 30,86.75575256347656
66 60 30|66 60 30,94.7713851928711
72 60 30|72 60 30,95.03364562988281
78 60 30|78 60 30,108.32786560058594
84 60 30|84 60 30,111.2222671508789
90 60 30|90 60 30,124.9408721923828
96 60 30|96 60 30,126.22833251953126
66 30|66 30,6.899833679199219
6 66 30|6 66 30,11.463165283203125
12 66 30|12 66 30,14.209747314453125
18 66 30|18 66 30,33.57887268066406
24 66 30|24 66 30,45.485496520996094
30 66 30|30 66 30,53.9398193359375
36 66 30|36 66 30,62.71839141845703
42 66 30|42 66 30,53.772926330566406
48 66 30|48 66 30,81.18629455566406
54 66 30|54 66 30,55.756568908691406
60 66 30|60 66 30,92.62561798095703
66 66 30|66 66 30,68.46904754638672
72 66 30|72 66 30,110.31627655029297
78 66 30|78 66 30,108.90483856201172
84 66 30|84 66 30,119.77195739746094
90 66 30|90 66 30,196.5951919555664
96 66 30|96 66 30,132.3843002319336
72 30|72 30,7.28607177734375
6 72 30|6 72 30,14.042854309082031
12 72 30|12 72 30,21.01898193359375
18 72 30|18 72 30,30.336380004882812
24 72 30|24 72 30,50.559043884277344
30 72 30|30 72 30,57.55901336669922
36 72 30|36 72 30,65.34099578857422
42 72 30|42 72 30,77.72445678710938
48 72 30|48 72 30,86.52687072753906
54 72 30|54 72 30,138.3352279663086
60 72 30|60 72 30,101.65214538574219
66 72 30|66 72 30,116.20521545410156
72 72 30|72 72 30,117.13027954101562
78 72 30|78 72 30,126.68609619140625
84 72 30|84 72 30,118.15547943115234
90 72 30|90 72 30,134.65404510498047
96 72 30|96 72 30,144.21463012695312
78 30|78 30,6.937980651855469
6 78 30|6 78 30,12.469291687011719
12 78 30|12 78 30,21.996498107910156
18 78 30|18 78 30,39.97325897216797
24 78 30|24 78 30,51.856040954589844
30 78 30|30 78 30,61.7218017578125
36 78 30|36 78 30,70.90091705322266
42 78 30|42 78 30,82.46421813964844
48 78 30|48 78 30,58.951377868652344
54 78 30|54 78 30,99.0438461303711
60 78 30|60 78 30,107.14054107666016
66 78 30|66 78 30,105.31425476074219
72 78 30|72 78 30,120.4061508178711
78 78 30|78 78 30,127.69699096679688
84 78 30|84 78 30,136.96670532226562
90 78 30|90 78 30,146.17919921875
96 78 30|96 78 30,157.07015991210938
84 30|84 30,7.734298706054687
6 84 30|6 84 30,14.338493347167969
12 84 30|12 84 30,33.68854522705078
18 84 30|18 84 30,31.242370605468746
24 84 30|24 84 30,41.141510009765625
30 84 30|30 84 30,66.3614273071289
36 84 30|36 84 30,79.38861846923828
42 84 30|42 84 30,89.58816528320312
48 84 30|48 84 30,92.63992309570312
54 84 30|54 84 30,105.133056640625
60 84 30|60 84 30,108.38031768798828
66 84 30|66 84 30,56.45751953125
72 84 30|72 84 30,135.42652130126953
78 84 30|78 84 30,132.15065002441406
84 84 30|84 84 30,147.36652374267578
90 84 30|90 84 30,152.88352966308594
96 84 30|96 84 30,157.40394592285156
90 30|90 30,7.815361022949219
6 90 30|6 90 30,15.358924865722656
12 90 30|12 90 30,29.544830322265625
18 90 30|18 90 30,45.299530029296875
24 90 30|24 90 30,57.730674743652344
30 90 30|30 90 30,70.8913803100586
36 90 30|36 90 30,80.91449737548828
42 90 30|42 90 30,91.09020233154297
48 90 30|48 90 30,94.82860565185547
54 90 30|54 90 30,113.33465576171875
60 90 30|60 90 30,122.59006500244139
66 90 30|66 90 30,123.03829193115233
72 90 30|72 90 30,132.21263885498047
78 90 30|78 90 30,144.20032501220703
84 90 30|84 90 30,140.1805877685547
90 90 30|90 90 30,149.26910400390625
96 90 30|96 90 30,154.35218811035156
96 30|96 30,7.319450378417969
6 96 30|6 96 30,14.576911926269531
12 96 30|12 96 30,34.93309020996094
18 96 30|18 96 30,47.092437744140625
24 96 30|24 96 30,56.40983581542969
30 96 30|30 96 30,73.04668426513672
36 96 30|36 96 30,83.64677429199219
42 96 30|42 96 30,94.90966796875
48 96 30|48 96 30,108.00361633300781
54 96 30|54 96 30,111.4511489868164
60 96 30|60 96 30,123.6391067504883
66 96 30|66 96 30,136.9953155517578
72 96 30|72 96 30,143.10836791992188
78 96 30|78 96 30,151.24797821044922
84 96 30|84 96 30,123.5342025756836
90 96 30|90 96 30,171.71382904052734
96 96 30|96 96 30,159.01565551757812
36|36,6.0367584228515625
6 36|6 36,7.214546203613281
6 6 36|6 6 36,7.3909759521484375
12 6 36|12 6 36,7.691383361816405
18 6 36|18 6 36,9.298324584960938
24 6 36|24 6 36,9.80377197265625
30 6 36|30 6 36,8.783340454101562
36 6 36|36 6 36,11.553764343261719
42 6 36|42 6 36,11.653900146484375
48 6 36|48 6 36,10.576248168945312
54 6 36|54 6 36,13.16070556640625
60 6 36|60 6 36,14.386177062988281
66 6 36|66 6 36,9.589195251464844
72 6 36|72 6 36,18.587112426757812
78 6 36|78 6 36,18.20087432861328
84 6 36|84 6 36,20.055770874023438
90 6 36|90 6 36,15.201568603515625
96 6 36|96 6 36,22.57823944091797
12 36|12 36,7.071495056152344
6 12 36|6 12 36,8.087158203125
12 12 36|12 12 36,10.03265380859375
18 12 36|18 12 36,12.984275817871094
24 12 36|24 12 36,14.638900756835938
30 12 36|30 12 36,10.814666748046875
36 12 36|36 12 36,19.130706787109375
42 12 36|42 12 36,19.736289978027344
48 12 36|48 12 36,22.38750457763672
54 12 36|54 12 36,17.881393432617188
60 12 36|60 12 36,26.39293670654297
66 12 36|66 12 36,27.709007263183594
72 12 36|72 12 36,28.324127197265625
78 12 36|78 12 36,33.87928009033203
84 12 36|84 12 36,19.931793212890625
90 12 36|90 12 36,36.468505859375
96 12 36|96 12 36,33.416748046875
18 36|18 36,6.976127624511719
6 18 36|6 18 36,7.8868865966796875
12 18 36|12 18 36,12.183189392089844
18 18 36|18 18 36,12.917518615722656
24 18 36|24 18 36,14.400482177734375
30 18 36|30 18 36,22.296905517578125
36 18 36|36 18 36,24.4140625
42 18 36|42 18 36,17.228126525878906
48 18 36|48 18 36,22.47333526611328
54 18 36|54 18 36,33.3404541015625
60 18 36|60 18 36,36.76891326904297
66 18 36|66 18 36,40.70758819580078
72 18 36|72 18 36,30.651092529296875
78 18 36|78 18 36,45.561790466308594
