33,20.44200897216797
33 33,6.656646728515625
33 33 33,17.881393432617188
66 33 33,53.32469940185547
99 33 33,87.49961853027344
66 33,6.694793701171875
33 66 33,44.56520080566406
66 66 33,110.85987091064453
99 66 33,155.65872192382812
99 33,7.3528289794921875
33 99 33,67.28649139404297
66 99 33,167.4175262451172
99 99 33,229.12979125976562
66,5.8269500732421875
33 66,8.516311645507812
33 33 66,67.03853607177734
66 33 66,103.98387908935547
99 33 66,158.77246856689453
66 66,10.180473327636719
33 66 66,116.95384979248047
66 66 66,270.8578109741211
99 66 66,107.9416275024414
99 66,11.444091796875
33 99 66,174.61776733398438
66 99 66,279.5839309692383
99 99 66,323.29559326171875
99,5.869865417480469
33 99,6.7234039306640625
33 33 99,87.61882781982422
66 33 99,169.1579818725586
99 33 99,216.0358428955078
66 99,8.7738037109375
33 66 99,155.65872192382812
66 66 99,104.32720184326172
99 66 99,325.7179260253906
99 99,10.87188720703125
33 99 99,209.8226547241211
66 99 99,345.33023834228516
99 99 99,273.93341064453125
