1,0.0033793628505218868
2,0.004262689723980311
3,0.005493451121304792
4,0.006769855722071423
5,0.008055895212458385
6,0.009333213094877238
7,0.010675006630699617
8,0.011990048810772999
9,0.013273560214044309
10,0.014563420228384992
11,0.015928385357917574
12,0.017212238979878336
13,0.01850031797369703
14,0.01979152305738954
15,0.021045403144989337
16,0.022514007821387946
17,0.023801972910311164
18,0.02508784912826899
19,0.0263885890228013
20,0.027687898642226746
21,0.028960247819971873
22,0.03031497057329463
23,0.03163021014328809
24,0.032896214523809524
25,0.034416251806239744
26,0.035784603960817715
27,0.037080632092819615
28,0.03835331081322609
29,0.03965298265116279
30,0.04095477114093959
31,0.042294055773092365
32,0.04361316052631579
33,0.04494476841286307
34,0.04623512199349945
35,0.047534929035752974
36,0.048846458165548105
37,0.05020069363425927
38,0.05146356745939675
39,0.05274734084848485
40,0.05405504446749654
41,0.05538152871536523
42,0.05672529790076336
43,0.05806143103674541
44,0.05938276459170013
45,0.060830386444141696
46,0.06213860431754873
47,0.06347674849354377
48,0.06476554218077474
49,0.06612564748520709
50,0.06744398430930931
51,0.06880937428355957
52,0.07016909299999999
53,0.07159999313880126
54,0.07336804094551283
55,0.07469343248355262
56,0.07599591663865547
57,0.07737415613287904
58,0.0787588506932409
59,0.08008649468641116
60,0.08140508048128342
61,0.08277908222021661
62,0.08413003550458717
63,0.08535529592592593
64,0.08669883908918406
65,0.0881380183206107
66,0.08937905634765624
67,0.09074801976516635
68,0.09208907931726908
69,0.09349533266129033
70,0.0947733568041237
71,0.09615036947916666
72,0.09745127570498917
73,0.09882918901918974
74,0.10014809419354838
75,0.10154845737527117
76,0.10287398262806237
77,0.10427193254504505
78,0.10548426359338062
79,0.10691963577981652
80,0.10819048744186047
81,0.10958672435294116
82,0.11094167964285714
83,0.11229536165048541
84,0.11368476953883497
85,0.11497924706601467
86,0.11634856542288557
87,0.11764580075757576
88,0.1190207941475827
89,0.12042809421593831
90,0.12173130376623377
91,0.12306993740157478
92,0.1243740560321716
93,0.12575975455764074
94,0.12707716716216216
95,0.12845832866847828
96,0.12976530980662984
97,0.13108012472222225
98,0.13246362830985914
99,0.13379465127118645
100,0.13510005744985676
