6,4.0149688720703125
6 6,13.38958740234375
6 6 6,12.803077697753906
12 6 6,13.184547424316406
18 6 6,13.189315795898438
24 6 6,13.089179992675781
30 6 6,13.179779052734375
36 6 6,13.298988342285156
42 6 6,13.017654418945312
48 6 6,13.155937194824219
54 6 6,13.284683227539062
60 6 6,13.456344604492188
66 6 6,13.012886047363281
72 6 6,13.604164123535156
78 6 6,13.027191162109375
84 6 6,13.055801391601562
90 6 6,13.184547424316406
96 6 6,14.128684997558594
12 6,12.011528015136719
6 12 6,12.531280517578125
12 12 6,12.688636779785156
18 12 6,12.598037719726562
24 12 6,12.645721435546875
30 12 6,12.70294189453125
36 12 6,12.39776611328125
42 12 6,12.688636779785156
48 12 6,12.316703796386719
54 12 6,12.807846069335938
60 12 6,12.927055358886719
66 12 6,13.16070556640625
72 12 6,12.917518615722656
78 12 6,13.227462768554688
84 12 6,13.217926025390625
90 12 6,13.065338134765625
96 12 6,13.08441162109375
18 6,12.025833129882812
6 18 6,12.483596801757812
12 18 6,12.612342834472656
18 18 6,13.027191162109375
24 18 6,12.726783752441406
30 18 6,12.664794921875
36 18 6,13.041496276855469
42 18 6,12.717247009277344
48 18 6,12.898445129394531
54 18 6,13.113021850585938
60 18 6,13.146400451660156
66 18 6,12.960433959960938
72 18 6,13.051033020019531
78 18 6,13.446807861328125
84 18 6,13.856887817382812
90 18 6,13.31329345703125
96 18 6,13.165473937988281
24 6,12.736320495605469
6 24 6,12.745857238769531
12 24 6,12.602806091308594
18 24 6,12.564659118652344
24 24 6,12.302398681640625
30 24 6,12.807846069335938
36 24 6,12.803077697753906
42 24 6,13.179779052734375
48 24 6,12.545585632324219
54 24 6,13.251304626464844
60 24 6,13.227462768554688
66 24 6,13.031959533691406
72 24 6,13.017654418945312
78 24 6,13.461112976074219
84 24 6,13.432502746582031
90 24 6,13.38958740234375
96 24 6,13.6566162109375
30 6,12.1307373046875
6 30 6,12.431144714355469
12 30 6,12.736320495605469
18 30 6,12.564659118652344
24 30 6,12.907981872558594
30 30 6,12.965202331542969
36 30 6,13.251304626464844
42 30 6,12.974739074707031
48 30 6,12.941360473632812
54 30 6,12.8936767578125
60 30 6,13.298988342285156
66 30 6,13.566017150878906
72 30 6,13.322830200195312
78 30 6,13.637542724609375
84 30 6,13.947486877441406
90 30 6,13.823509216308594
96 30 6,13.761520385742188
36 6,12.173652648925781
6 36 6,12.62664794921875
12 36 6,12.640953063964844
18 36 6,12.879371643066406
24 36 6,12.941360473632812
30 36 6,13.151168823242188
36 36 6,13.251304626464844
42 36 6,13.384819030761719
48 36 6,13.103485107421875
54 36 6,13.527870178222656
60 36 6,13.551712036132812
66 36 6,14.033317565917969
72 36 6,13.713836669921875
78 36 6,13.9617919921875
84 36 6,14.286041259765625
90 36 6,14.414787292480469
96 36 6,14.281272888183594
42 6,12.269020080566406
6 42 6,12.607574462890625
12 42 6,12.822151184082031
18 42 6,12.502670288085938
24 42 6,12.907981872558594
30 42 6,13.279914855957031
36 42 6,13.303756713867188
42 42 6,13.327598571777344
48 42 6,13.446807861328125
54 42 6,13.418197631835938
60 42 6,14.014244079589844
66 42 6,13.451576232910156
72 42 6,14.104843139648438
78 42 6,14.22882080078125
84 42 6,14.514923095703125
90 42 6,14.767646789550781
96 42 6,14.7247314453125
48 6,12.555122375488281
6 48 6,12.660026550292969
12 48 6,12.392997741699219
18 48 6,12.764930725097656
24 48 6,12.602806091308594
30 48 6,13.132095336914062
36 48 6,12.927055358886719
42 48 6,13.289451599121094
48 48 6,13.294219970703125
54 48 6,13.527870178222656
60 48 6,13.675689697265625
66 48 6,14.123916625976562
72 48 6,14.133453369140625
78 48 6,14.705657958984375
84 48 6,14.624595642089844
90 48 6,15.206336975097656
96 48 6,15.020370483398438
54 6,12.135505676269531
6 54 6,12.555122375488281
12 54 6,13.036727905273438
18 54 6,13.151168823242188
24 54 6,13.318061828613281
30 54 6,13.270378112792969
36 54 6,13.246536254882812
42 54 6,13.880729675292969
48 54 6,13.527870178222656
54 54 6,13.837814331054688
60 54 6,14.243125915527344
66 54 6,14.5721435546875
72 54 6,14.824867248535156
78 54 6,14.901161193847656
84 54 6,15.630722045898438
90 54 6,15.792846679687498
96 54 6,16.260147094726562
60 6,12.269020080566406
6 60 6,12.726783752441406
12 60 6,12.807846069335938
18 60 6,13.203620910644531
24 60 6,13.108253479003906
30 60 6,13.337135314941406
36 60 6,13.394355773925781
42 60 6,13.77105712890625
48 60 6,13.670921325683594
54 60 6,14.576911926269531
60 60 6,14.467239379882812
66 60 6,15.196800231933594
72 60 6,15.234947204589844
78 60 6,15.735626220703125
84 60 6,16.160011291503906
90 60 6,16.97063446044922
96 60 6,16.698837280273438
66 6,12.288093566894531
6 66 6,12.793540954589844
12 66 6,12.998580932617188
18 66 6,12.917518615722656
24 66 6,13.132095336914062
30 66 6,13.494491577148438
36 66 6,13.480186462402344
42 66 6,13.813972473144531
48 66 6,14.615058898925781
54 66 6,14.691352844238281
60 66 6,15.039443969726562
66 66 6,15.492439270019533
72 66 6,16.226768493652344
78 66 6,16.760826110839844
84 66 6,17.194747924804688
90 66 6,16.62731170654297
96 66 6,17.714500427246094
72 6,12.612342834472656
6 72 6,12.645721435546875
12 72 6,13.16070556640625
18 72 6,13.265609741210938
24 72 6,12.917518615722656
30 72 6,13.871192932128906
36 72 6,13.613700866699219
42 72 6,14.271736145019531
48 72 6,14.34326171875
54 72 6,14.891624450683594
60 72 6,14.910697937011719
66 72 6,16.760826110839844
72 72 6,15.850067138671877
78 72 6,16.74652099609375
84 72 6,17.499923706054688
90 72 6,18.358230590820312
96 72 6,17.943382263183594
78 6,12.340545654296875
6 78 6,12.636184692382812
12 78 6,13.0462646484375
18 78 6,13.031959533691406
24 78 6,13.346672058105469
30 78 6,13.613700866699219
36 78 6,14.066696166992188
42 78 6,14.176368713378906
48 78 6,14.824867248535156
54 78 6,14.500617980957031
60 78 6,15.707015991210936
66 78 6,16.202926635742188
72 78 6,16.889572143554688
78 78 6,17.480850219726562
84 78 6,17.685890197753906
90 78 6,18.701553344726562
96 78 6,18.930435180664062
84 6,12.288093566894531
6 84 6,12.822151184082031
12 84 6,13.203620910644531
18 84 6,13.241767883300781
24 84 6,13.12255859375
30 84 6,13.909339904785156
36 84 6,13.985633850097656
